registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL054-000098,2024-01-01,C0098, PLUS ,centro,20,33.4,0,0,
TEL054-000099,2024-01-01,C0099,total,sur,75,41.64,0,0,
TEL054-000100,2024-01-01,C0100,esencial,norte,4,22.19,1,0,
TEL054-000101,2024-01-01,C0101,plus,sur,19,17.74,0,0,
TEL054-000102,2024-01-01,C0102,total,centro,68,54.57,0,0,
TEL054-000103,2024-01-01,C0103,esencial,sur,40,15.83,4,0,
TEL054-000104,2024-01-01,C0104,plus,centro,10,14.53,0,0,
TEL054-000105,2024-01-01,C0105,total,norte,15,53.94,1,0,
TEL054-000106,2024-01-01,C0106,esencial,centro,53,19.24,0,0,
TEL054-000107,2024-01-01,C0107,plus,centro,5,25.24,0,0,
TEL054-000108,2024-01-01,C0108,total,centro,1,45.35,0,0,
TEL054-000109,2024-01-01,C0109,esencial,sur,65,6.45,2,0,
TEL054-000110,2024-01-01,C0110,plus,centro,83,19.55,0,0,
TEL054-000111,2024-01-01,C0111,total,norte,23,56.15,3,0,
TEL054-000112,2024-01-01,C0112,esencial,norte,22,6.52,2,0,
TEL054-000113,2024-01-01,C0113,plus,sur,31,27.42,3,0,
TEL054-000114,2024-01-01,C0114,total,norte,20,38.47,1,0,
TEL054-000115,2024-01-01,C0115,esencial,centro,22,11.78,0,0,
TEL054-000116,2024-01-01,C0116,plus,centro,12,34.24,0,0,
TEL054-000117,2024-01-01,C0117,total,sur,60,43.77,0,0,
TEL054-000118,2024-01-01,C0118,esencial,norte,14,24.66,0,0,
TEL054-000119,2024-01-01,C0119,plus,sur,46,36.86,0,0,
TEL054-000120,2024-01-01,C0120,total,norte,84,54.93,2,0,
TEL054-000121,2024-02-01,C0001,esencial,norte,8,23.6,2,0,
TEL054-000122,2024-02-01,C0002,plus,norte,9,31.38,2,1,mudanza
TEL054-000123,2024-02-01,C0003,total,sur,32,48.76,0,0,
TEL054-000124,2024-02-01,C0004,esencial,norte,81,11.38,0,0,
TEL054-000125,2024-02-01,C0005,plus,sur,18,19.03,0,0,
TEL054-000126,2024-02-01,C0006,total,norte,3,39.61,2,0,
TEL054-000127,2024-02-01,C0007,esencial,centro,76,5.49,2,0,
TEL054-000128,2024-02-01,C0008,plus,norte,71,25.32,0,0,
TEL054-000129,2024-02-01,C0009,total,sur,44,43.7,0,0,
TEL054-000130,2024-02-01,C0010,esencial,sur,88,0,0,0,
TEL054-000131,2024-02-01,C0011,plus,norte,90,26.72,0,0,
TEL054-000132,2024-02-01,C0012,total,sur,13,43.38,2,0,
TEL054-000133,2024-02-01,C0013,esencial,norte,6,16.8,1,0,
TEL054-000134,2024-02-01,C0014,plus,centro,71,41.14,1,1,mudanza
TEL054-000135,2024-02-01,C0015,total,centro,91,48.57,0,0,
TEL054-000136,2024-02-01,C0016,esencial,sur,52,17.68,1,1,servicio
TEL054-000137,2024-02-01,C0017,plus,sur,61,32.45,0,0,
TEL054-000138,2024-02-01,C0018,total,sur,15,49.51,4,0,
TEL054-000139,2024-02-01,C0019,esencial,norte,36,13.69,0,0,
TEL054-000140,2024-02-01,C0020,plus,sur,74,26.96,2,0,
TEL054-000141,2024-02-01,C0021,total,sur,14,40.63,0,0,
TEL054-000142,2024-02-01,C0022,esencial,centro,91,6.82,1,0,
TEL054-000143,2024-02-01,C0023,plus,centro,51,29.6,0,0,
TEL054-000144,2024-02-01,C0024,total,sur,90,44.92,1,0,
TEL054-000145,2024-02-01,C0025,esencial,centro,30,30.53,0,0,
TEL054-000146,2024-02-01,C0026,plus,sur,57,21.05,0,0,
TEL054-000147,2024-02-01,C0027,total,centro,14,43.85,1,0,
TEL054-000148,2024-02-01,C0028,esencial,norte,51,23.22,0,0,
TEL054-000149,2024-02-01,C0029,plus,centro,38,24.22,0,0,
TEL054-000150,2024-02-01,C0030,total,norte,43,43.37,0,0,
TEL054-000151,2024-02-01,C0031,esencial,centro,11,7.23,1,0,
TEL054-000152,2024-02-01,C0032,plus,norte,33,29.68,1,0,
TEL054-000153,2024-02-01,C0033,total,sur,90,43.55,0,0,
TEL054-000154,2024-02-01,C0034,esencial,norte,70,7.85,0,0,
TEL054-000155,2024-02-01,C0035,plus,sur,82,27.86,0,0,
TEL054-000156,2024-02-01,C0036,total,norte,52,57.7,0,0,
TEL054-000157,2024-02-01,C0037,esencial,norte,34,7.02,0,0,
TEL054-000158,2024-02-01,C0038,plus,centro,38,25.48,0,0,
TEL054-000159,2024-02-01,C0039,total,norte,82,40.17,1,0,
TEL054-000160,2024-02-01,C0040,esencial,norte,75,20.24,1,0,
TEL054-000161,2024-02-01,C0041,plus,norte,74,26.59,0,0,
TEL054-000162,2024-02-01,C0042,total,norte,23,47.33,1,0,
TEL054-000163,2024-02-01,C0043,esencial,centro,8,11.29,1,0,
TEL054-000164,2024-02-01,C0044,plus,centro,91,19.73,0,0,
TEL054-000165,2024-02-01,C0045,total,norte,53,46.21,0,0,
TEL054-000166,2024-02-01,C0046,esencial,norte,14,9.79,2,0,
TEL054-000167,2024-02-01,C0047,plus,centro,63,,1,0,
TEL054-000168,2024-02-01,C0048,total,sur,63,53.79,0,0,
TEL054-000169,2024-02-01,C0049,esencial,centro,87,6.84,1,0,
TEL054-000170,2024-02-01,C0050,plus,norte,35,42.92,0,1,mudanza
TEL054-000171,2024-02-01,C0051,total,centro,70,34.57,0,0,
TEL054-000172,2024-02-01,C0052,esencial,norte,86,15.91,2,0,
TEL054-000173,2024-02-01,C0053,plus,centro,48,13.83,0,0,
TEL054-000174,2024-02-01,C0054,total,sur,49,52.29,2,1,mudanza
TEL054-000175,2024-02-01,C0055,esencial,norte,33,0,1,0,
TEL054-000176,2024-02-01,C0056,plus,centro,65,46.32,1,1,precio
TEL054-000177,2024-02-01,C0057,total,sur,35,44.87,1,0,
TEL054-000178,2024-02-01,C0058,esencial,centro,55,19.62,2,0,
TEL054-000179,2024-02-01,C0059,plus,centro,86,37.13,1,0,
TEL054-000180,2024-02-01,C0060,total,norte,58,38.45,1,0,
TEL054-000181,2024-02-01,C0061,esencial,centro,11,12.48,0,0,
TEL054-000182,2024-02-01,C0062,plus,centro,33,25.29,3,1,precio
TEL054-000183,2024-02-01,C0063,total,centro,4,43.82,0,1,mudanza
TEL054-000184,2024-02-01,C0064,esencial,centro,83,3.9,2,1,servicio
TEL054-000185,2024-02-01,C0065,plus,centro,7,36.97,0,0,
TEL054-000186,2024-02-01,C0066,total,sur,43,55.08,0,0,
TEL054-000187,2024-02-01,C0067,esencial,sur,65,2.11,0,0,
TEL054-000188,2024-02-01,C0068,plus,norte,27,34.34,0,0,
TEL054-000189,2024-02-01,C0069,total,sur,49,53.37,1,0,
TEL054-000190,2024-02-01,C0070,esencial,centro,3,6.52,1,1,precio
TEL054-000191,2024-02-01,C0071,plus,centro,69,36.55,0,0,
TEL054-000192,2024-02-01,C0072,total,norte,28,50.13,1,0,
TEL054-000193,2024-02-01,C0073,esencial,sur,22,13.37,0,0,
TEL054-000194,2024-02-01,C0074,plus,centro,43,28.21,0,0,
TEL054-000195,2024-02-01,C0075, TOTAL ,sur,53,51.03,0,0,
TEL054-000196,2024-02-01,C0076,esencial,centro,46,7.83,0,0,
TEL054-000197,2024-02-01,C0077,plus,sur,28,28.01,0,0,
TEL054-000198,2024-02-01,C0078,total,centro,70,44.26,0,0,
TEL054-000199,2024-02-01,C0079,esencial,sur,78,2.11,0,0,
TEL054-000200,2024-02-01,C0080,plus,sur,73,29.42,0,0,
TEL054-000201,2024-02-01,C0081,total,norte,20,51.74,3,0,
TEL054-000202,2024-02-01,C0082,esencial,centro,27,13.71,0,0,
TEL054-000203,2024-02-01,C0083,plus,centro,31,44.49,0,0,
TEL054-000204,2024-02-01,C0084,total,norte,19,58.9,0,0,
TEL054-000205,2024-02-01,C0085,esencial,centro,38,16.96,1,0,
TEL054-000206,2024-02-01,C0086,plus,norte,66,25.69,0,0,
TEL054-000207,2024-02-01,C0087,total,centro,47,42.46,0,0,
TEL054-000208,2024-02-01,C0088,esencial,norte,11,13.38,1,0,
TEL054-000209,2024-02-01,C0089,plus,sur,32,20.74,0,0,
TEL054-000210,2024-02-01,C0090,total,sur,33,39.07,2,0,
TEL054-000211,2024-02-01,C0091,esencial,norte,53,0.03,4,0,
TEL054-000212,2024-02-01,C0092,plus,sur,29,"20,84",0,0,
TEL054-000213,2024-02-01,C0093,total,centro,54,51.86,1,0,
TEL054-000214,2024-02-01,C0094,esencial,norte,35,9.52,2,0,
TEL054-000215,2024-02-01,C0095,plus,norte,76,13.92,0,0,
TEL054-000216,2024-02-01,C0096,total,sur,68,47.11,0,0,
TEL054-000217,2024-02-01,C0097,esencial,norte,21,7.13,0,0,
TEL054-000218,2024-02-01,C0098,plus,centro,21,30.47,0,0,
TEL054-000219,2024-02-01,C0099,total,sur,76,48.89,0,0,
TEL054-000220,2024-02-01,C0100,esencial,norte,5,5.86,0,0,
TEL054-000221,2024-02-01,C0101,plus,sur,20,32.82,2,0,
TEL054-000222,2024-02-01,C0102,total,centro,69,45.51,3,0,
TEL054-000223,2024-02-01,C0103,esencial,sur,41,16.96,2,0,
TEL054-000224,2024-02-01,C0104,plus,centro,11,22.28,1,0,
TEL054-000225,2024-02-01,C0105,total,norte,16,60.23,1,0,
TEL054-000226,2024-02-01,C0106,esencial,centro,54,8.56,0,0,
TEL054-000227,2024-02-01,C0107,plus,centro,6,31.39,1,0,
TEL054-000228,2024-02-01,C0108,total,centro,2,57.52,2,0,
TEL054-000229,2024-02-01,C0109,esencial,sur,66,19.74,1,0,
TEL054-000230,2024-02-01,C0110,plus,centro,84,27.51,1,0,
TEL054-000231,2024-02-01,C0111,total,norte,24,32.28,3,0,
TEL054-000232,2024-02-01,C0112,esencial,norte,23,5.67,1,1,servicio
TEL054-000233,2024-02-01,C0113,plus,sur,32,16.61,0,0,
TEL054-000234,2024-02-01,C0114,total,norte,21,48.42,0,0,
TEL054-000235,2024-02-01,C0115,esencial,centro,23,5.67,0,0,
TEL054-000236,2024-02-01,C0116,plus,centro,13,26.27,2,1,servicio
TEL054-000237,2024-02-01,C0117,total,sur,61,58.95,0,0,
TEL054-000238,2024-02-01,C0118,esencial,norte,15,13.1,0,0,
TEL054-000239,2024-02-01,C0119,plus,sur,47,17.91,4,0,
TEL054-000240,2024-02-01,C0120,total,norte,85,44.22,1,0,
TEL054-000241,2024-03-03,C0001,esencial,norte,9,14.08,1,1,mudanza
TEL054-000242,2024-03-03,C0002,plus,norte,10,40.17,2,1,mudanza
TEL054-000243,2024-03-03,C0003,total,sur,33,42.89,0,0,
TEL054-000244,2024-03-03,C0004,esencial,norte,82,7.73,1,0,
TEL054-000245,2024-03-03,C0005,plus,sur,19,29.64,2,0,
TEL054-000246,2024-03-03,C0006,total,norte,4,49.85,2,0,
TEL054-000247,2024-03-03,C0007,esencial,centro,77,20.26,0,0,
TEL054-000248,2024-03-03,C0008,plus,norte,72,39.79,2,0,
TEL054-000249,2024-03-03,C0009,total,sur,45,59.57,0,0,
TEL054-000250,2024-03-03,C0010,esencial,sur,89,,0,0,
TEL054-000251,2024-03-03,C0011,plus,norte,91,17.11,2,0,
TEL054-000252,2024-03-03,C0012,total,sur,14,44.02,1,0,
TEL054-000253,2024-03-03,C0013,esencial,norte,7,11.67,0,0,
TEL054-000254,2024-03-03,C0014,plus,centro,72,31.82,0,0,
TEL054-000255,2024-03-03,C0015,total,centro,92,46.93,0,0,
TEL054-000256,2024-03-03,C0016,esencial,sur,53,15.4,0,0,
TEL054-000257,2024-03-03,C0017,plus,sur,62,36.89,0,0,
TEL054-000258,2024-03-03,C0018,total,sur,16,45.98,0,0,
TEL054-000259,2024-03-03,C0019,esencial,norte,37,14.39,0,0,
TEL054-000260,2024-03-03,C0020,plus,sur,75,38.13,0,0,
TEL054-000261,2024-03-03,C0021,total,sur,15,49.36,1,0,
TEL054-000262,2024-03-03,C0022,esencial,centro,92,16.21,0,0,
TEL054-000263,2024-03-03,C0023,plus,centro,52,31.99,0,0,
TEL054-000264,2024-03-03,C0024,total,sur,91,48.83,0,0,
TEL054-000265,2024-03-03,C0025,esencial,centro,31,8.65,1,0,
TEL054-000266,2024-03-03,C0026,plus,sur,58,21.92,3,0,
TEL054-000267,2024-03-03,C0027,total,centro,15,48.82,0,0,
TEL054-000268,2024-03-03,C0028,esencial,norte,52,4.69,1,0,
TEL054-000269,2024-03-03,C0029,plus,centro,39,40.89,0,0,
TEL054-000270,2024-03-03,C0030,total,norte,44,48.48,0,0,
TEL054-000271,2024-03-03,C0031,esencial,centro,12,4.46,0,0,
TEL054-000272,2024-03-03,C0032,plus,norte,34,35.88,0,0,
TEL054-000273,2024-03-03,C0033,total,sur,91,44.89,1,0,
TEL054-000274,2024-03-03,C0034,esencial,norte,71,18.1,0,0,
TEL054-000275,2024-03-03,C0035,plus,sur,83,35.35,2,1,precio
TEL054-000276,2024-03-03,C0036,total,norte,53,48.31,0,0,
TEL054-000277,2024-03-03,C0037,esencial,norte,35,18.23,0,0,
TEL054-000278,2024-03-03,C0038,plus,centro,39,33.8,0,0,
TEL054-000279,2024-03-03,C0039,total,norte,83,46.86,1,0,
TEL054-000280,2024-03-03,C0040,esencial,norte,76,23.84,0,0,
TEL054-000281,2024-03-03,C0041,plus,norte,75,26.56,0,0,
TEL054-000282,2024-03-03,C0042,total,norte,24,42.03,0,0,
TEL054-000283,2024-03-03,C0043,esencial,centro,9,0,1,0,
TEL054-000284,2024-03-03,C0044,plus,centro,92,31.94,1,0,
TEL054-000285,2024-03-03,C0045,total,norte,54,56.32,0,0,
TEL054-000286,2024-03-03,C0046,esencial,norte,15,3.72,0,0,
TEL054-000287,2024-03-03,C0047,plus,centro,64,44.58,3,1,mudanza
TEL054-000288,2024-03-03,C0048,total,sur,64,34.6,1,0,
TEL054-000289,2024-03-03,C0049,esencial,centro,88,20.02,0,0,
TEL054-000290,2024-03-03,C0050,plus,norte,36,40.72,0,0,
TEL054-000291,2024-03-03,C0051,total,centro,71,42.93,0,0,
TEL054-000292,2024-03-03,C0052, ESENCIAL ,norte,87,17.12,3,1,servicio
TEL054-000293,2024-03-03,C0053,plus,centro,49,26.58,0,0,
TEL054-000294,2024-03-03,C0054,total,sur,50,54.31,0,0,
TEL054-000295,2024-03-03,C0055,esencial,norte,34,18.43,2,0,
TEL054-000296,2024-03-03,C0056,plus,centro,66,30.6,1,0,
TEL054-000297,2024-03-03,C0057,total,sur,36,40.49,1,0,
TEL054-000298,2024-03-03,C0058,esencial,centro,56,8.02,1,0,
TEL054-000299,2024-03-03,C0059,plus,centro,87,30.34,3,1,mudanza
TEL054-000300,2024-03-03,C0060,total,norte,59,53.88,3,0,
TEL054-000301,2024-03-03,C0061,esencial,centro,12,26.1,0,0,
TEL054-000302,2024-03-03,C0062,plus,centro,34,28.89,0,0,
TEL054-000303,2024-03-03,C0063,total,centro,5,47.43,0,0,
TEL054-000304,2024-03-03,C0064,esencial,centro,84,29.96,0,0,
TEL054-000305,2024-03-03,C0065,plus,centro,8,30.77,0,0,
TEL054-000306,2024-03-03,C0066,total,sur,44,51.44,0,0,
TEL054-000307,2024-03-03,C0067,esencial,sur,66,23.87,1,0,
TEL054-000308,2024-03-03,C0068,plus,norte,28,24.42,1,1,precio
TEL054-000309,2024-03-03,C0069,total,sur,50,43.95,0,1,servicio
TEL054-000310,2024-03-03,C0070,esencial,centro,4,9.9,0,0,
TEL054-000311,2024-03-03,C0071,plus,centro,70,28.95,2,1,mudanza
TEL054-000312,2024-03-03,C0072,total,norte,29,54.4,3,1,mudanza
TEL054-000313,2024-03-03,C0073,esencial,sur,23,0,0,0,
TEL054-000314,2024-03-03,C0074,plus,centro,44,22.63,0,1,servicio
TEL054-000315,2024-03-03,C0075,total,sur,54,41.04,2,0,
TEL054-000316,2024-03-03,C0076,esencial,centro,47,11.19,1,0,
TEL054-000317,2024-03-03,C0077,plus,sur,29,35.52,0,0,
TEL054-000318,2024-03-03,C0078,total,centro,71,51.39,0,0,
TEL054-000319,2024-03-03,C0079,esencial,sur,79,5.79,1,1,precio
TEL054-000320,2024-03-03,C0080,plus,sur,74,25.31,3,0,
TEL054-000321,2024-03-03,C0081,total,norte,21,53.89,2,0,
TEL054-000322,2024-03-03,C0082,esencial,centro,28,9.62,0,0,
TEL054-000323,2024-03-03,C0083,plus,centro,32,15.76,1,0,
TEL054-000324,2024-03-03,C0084,total,norte,20,40.54,1,0,
TEL054-000325,2024-03-03,C0085,esencial,centro,39,18.8,1,0,
TEL054-000326,2024-03-03,C0086,plus,norte,67,24.19,2,0,
TEL054-000327,2024-03-03,C0087,total,centro,48,65.43,0,0,
TEL054-000328,2024-03-03,C0088,esencial,norte,12,25.64,1,0,
TEL054-000329,2024-03-03,C0089,plus,sur,33,34.9,0,0,
TEL054-000330,2024-03-03,C0090,total,sur,34,46.27,0,0,
TEL054-000331,2024-03-03,C0091,esencial,norte,54,13.82,0,0,
TEL054-000332,2024-03-03,C0092,plus,sur,30,26.12,3,0,
TEL054-000333,2024-03-03,C0093,total,centro,55,,1,0,
TEL054-000334,2024-03-03,C0094,esencial,norte,36,8.93,0,0,
TEL054-000335,2024-03-03,C0095,plus,norte,77,13.74,1,0,
TEL054-000336,2024-03-03,C0096,total,sur,69,38.65,0,0,
TEL054-000337,2024-03-03,C0097,esencial,norte,22,13.73,0,0,
TEL054-000338,2024-03-03,C0098,plus,centro,22,21.4,0,0,
TEL054-000339,2024-03-03,C0099,total,sur,77,52.93,0,0,
TEL054-000340,2024-03-03,C0100,esencial,norte,6,2.44,1,0,
TEL054-000341,2024-03-03,C0101,plus,sur,21,27.76,0,0,
TEL054-000342,2024-03-03,C0102,total,centro,70,42.76,4,0,
TEL054-000343,2024-03-03,C0103,esencial,sur,42,1.37,1,0,
TEL054-000344,2024-03-03,C0104,plus,centro,12,37.33,2,1,precio
TEL054-000345,2024-03-03,C0105,total,norte,17,61.29,0,0,
TEL054-000346,2024-03-03,C0106,esencial,centro,55,16.41,0,0,
TEL054-000347,2024-03-03,C0107,plus,centro,7,34.02,0,0,
TEL054-000348,2024-03-03,C0108,total,centro,3,59.96,2,0,
TEL054-000349,2024-03-03,C0109,esencial,sur,67,18.11,0,0,
TEL054-000350,2024-03-03,C0110,plus,centro,85,30.5,1,0,
TEL054-000351,2024-03-03,C0111,total,norte,25,51.22,0,1,precio
TEL054-000352,2024-03-03,C0112,esencial,norte,24,0,0,0,
TEL054-000353,2024-03-03,C0113,plus,sur,33,16.95,1,0,
TEL054-000354,2024-03-03,C0114,total,norte,22,57.58,0,0,
TEL054-000355,2024-03-03,C0115,esencial,centro,24,0,0,0,
TEL054-000356,2024-03-03,C0116,plus,centro,14,20.35,0,0,
TEL054-000357,2024-03-03,C0117,total,sur,62,44.68,1,0,
TEL054-000358,2024-03-03,C0118,esencial,norte,16,19.2,2,1,servicio
TEL054-000359,2024-03-03,C0119,plus,sur,48,31.36,0,0,
TEL054-000360,2024-03-03,C0120,total,norte,86,28.62,0,0,
TEL054-000361,2024-04-03,C0001,esencial,norte,10,19.76,1,0,
TEL054-000362,2024-04-03,C0002,plus,norte,11,36.92,0,0,
TEL054-000363,2024-04-03,C0003,total,sur,34,44.63,0,0,
TEL054-000364,2024-04-03,C0004,esencial,norte,83,1.16,0,0,
TEL054-000365,2024-04-03,C0005,plus,sur,20,34.09,1,0,
TEL054-000366,2024-04-03,C0006,total,norte,5,49.03,0,0,
TEL054-000367,2024-04-03,C0007,esencial,centro,78,26.6,2,0,
TEL054-000368,2024-04-03,C0008,plus,norte,73,38.62,0,0,
TEL054-000369,2024-04-03,C0009,total,sur,46,44.28,1,0,
TEL054-000370,2024-04-03,C0010,esencial,sur,90,17.36,1,0,
TEL054-000371,2024-04-03,C0011,plus,norte,92,26.34,3,0,
TEL054-000372,2024-04-03,C0012,total,sur,15,54.25,0,0,
TEL054-000373,2024-04-03,C0013,esencial,norte,8,11.5,1,0,
TEL054-000374,2024-04-03,C0014,plus,centro,73,20.22,0,0,
TEL054-000375,2024-04-03,C0015,total,centro,93,50.31,1,0,
TEL054-000376,2024-04-03,C0016,esencial,sur,54,12.83,0,0,
TEL054-000377,2024-04-03,C0017,plus,sur,63,46.85,0,0,
TEL054-000378,2024-04-03,C0018,total,sur,17,46.17,0,0,
TEL054-000379,2024-04-03,C0019,esencial,norte,38,12.75,2,0,
TEL054-000380,2024-04-03,C0020,plus,sur,76,30.47,0,0,
TEL054-000381,2024-04-03,C0021,total,sur,16,48.07,0,0,
TEL054-000382,2024-04-03,C0022,esencial,centro,93,22.6,1,0,
TEL054-000383,2024-04-03,C0023,plus,centro,53,23.02,4,0,
