registro_id,fecha,maquina,turno,unidades,defectos,horas,parada_min,vibracion,mantenimiento,fallo_7d,reparacion_coste
IND099-000115,2024-01-19,M1,noche,558,8,5.8,36.3,4.42,0,0,0
IND099-000116,2024-01-19,M2,noche,513,14,4.7,19.7,2.74,0,0,0
IND099-000117,2024-01-19,M3,noche,247,0,6.2,31.2,2.67,0,0,0
IND099-000118,2024-01-20,M4,noche,489,11,3.1,22.1,4.2,0,0,0
IND099-000119,2024-01-20,M5,noche,439,12,4.3,0.6,2.16,1,0,0
IND099-000120,2024-01-20,M6,noche,359,21,6.5,5.9,4.95,1,0,0
IND099-000121,2024-01-20,M1,dia,594,6,5.9,24.3,4.12,1,0,0
IND099-000122,2024-01-20,M2,dia,286,6,6.3,3.4,1.61,0,0,0
IND099-000123,2024-01-20,M3,dia,407,11,4.5,19.3,3.32,1,0,0
IND099-000124,2024-01-20,M4,dia,228,6,3.7,5.4,3.0,0,0,0
IND099-000125,2024-01-21,M5,dia,163,5,7.1,28.1,1.94,0,0,0
IND099-000126,2024-01-21,M6,dia,517,20,7.2,38.5,4.17,0,0,0
IND099-000127,2024-01-21,M1,noche,179,1,7.7,47.1,3.09,0,0,0
IND099-000128,2024-01-21,M2,noche,246,7,3.3,20.9,1.79,1,0,0
IND099-000129,2024-01-21,M3,noche,494,8,7.8,8.8,3.41,0,0,0
IND099-000130,2024-01-21,M4,noche,761,15,6.6,2.0,3.28,0,0,0
IND099-000131,2024-01-22,M5,noche,376,5,6.2,1.9,4.4,0,0,0
IND099-000132,2024-01-22,M6,noche,329,13,6.7,35.9,2.03,0,0,0
IND099-000133,2024-01-22,M1,dia,117,1,3.7,17.3,3.07,0,0,0
IND099-000134,2024-01-22,M2,dia,158,5,4.6,41.1,3.52,1,0,0
IND099-000135,2024-01-22,M3,dia,783,19,7.9,30.7,2.58,1,0,0
IND099-000136,2024-01-22,M4,dia,552,26,5.8,5.6,3.73,0,0,0
IND099-000137,2024-01-23,M5,dia,491,16,5.9,2.5,2.42,1,0,0
IND099-000138,2024-01-23,M6,dia,342,11,4.6,16.3,4.03,1,0,0
IND099-000139,2024-01-23,M1,noche,123,1,6.2,5.4,2.41,1,0,0
IND099-000140,2024-01-23,M2,noche,725,16,4.8,2.6,3.34,0,0,0
IND099-000141,2024-01-23,M3,noche,105,2,3.2,10.2,4.89,0,0,0
IND099-000142,2024-01-23,M4,noche,339,13,5.5,12.6,3.63,0,0,0
IND099-000143,2024-01-24,M5,noche,741,20,7.4,0.7,3.32,0,0,0
IND099-000144,2024-01-24,M6,noche,156,5,7.0,76.8,4.03,1,0,0
IND099-000145,2024-01-24,M1,dia,731,11,5.0,36.0,4.21,0,0,0
IND099-000146,2024-01-24,M2,dia,710,23,5.2,16.9,2.28,0,0,0
IND099-000147,2024-01-24,M3,dia,325,11,3.0,8.1,3.26,1,0,0
IND099-000148,2024-01-24,M4,dia,432,13,4.5,4.4,3.8,0,0,0
IND099-000149,2024-01-25,M5,dia,327,14,5.3,34.8,3.17,1,0,0
IND099-000150,2024-01-25,M6,dia,175,9,7.1,10.1,2.97,1,0,0
IND099-000151,2024-01-25,M1,noche,372,2,3.5,7.6,1.54,1,0,0
IND099-000152,2024-01-25,M2,noche,519,16,7.5,4.8,3.08,1,0,0
IND099-000153,2024-01-25,M3,noche,195,4,4.2,2.7,3.65,0,0,0
IND099-000154,2024-01-25,M4,noche,94,0,4.0,10.7,2.22,1,0,0
IND099-000155,2024-01-26,M5,noche,87,4,7.2,27.7,4.23,0,0,0
IND099-000156,2024-01-26,M6,noche,230,8,6.1,23.1,4.47,1,0,0
IND099-000157,2024-01-26,M1,dia,196,4,5.0,2.4,2.56,1,0,0
IND099-000158,2024-01-26,M2,dia,631,14,4.9,31.0,3.08,0,0,0
IND099-000159,2024-01-26,M3,dia,779,9,7.0,36.9,4.1,0,0,0
IND099-000160,2024-01-26,M4,dia,530,20,5.2,20.1,2.83,0,0,0
IND099-000161,2024-01-26,M5,dia,639,23,5.1,19.7,3.29,0,0,0
IND099-000162,2024-01-27,M6,dia,385,9,3.7,5.0,3.12,1,0,0
IND099-000163,2024-01-27,M1,noche,377,5,5.3,1.4,3.97,0,0,0
IND099-000164,2024-01-27,M2,noche,509,12,5.4,5.4,2.85,0,0,0
IND099-000165,2024-01-27,M3,noche,358,6,7.6,3.7,4.4,1,0,0
IND099-000166,2024-01-27,M4,noche,656,22,4.9,32.5,1.27,0,0,0
IND099-000167,2024-01-27,M5,noche,438,11,3.2,5.7,,1,0,0
IND099-000168,2024-01-28,M6,noche,796,24,6.6,27.0,4.13,0,0,0
IND099-000169,2024-01-28,M1,dia,306,5,5.1,31.7,3.38,0,0,0
IND099-000170,2024-01-28,M2,dia,609,18,3.9,2.1,1.38,0,0,0
IND099-000171,2024-01-28,M3,dia,500,9,3.5,4.3,4.07,0,0,0
IND099-000172,2024-01-28,M4,dia,378,11,4.3,65.8,4.01,0,0,0
IND099-000173,2024-01-28,M5,dia,404,13,4.2,24.2,3.47,0,0,0
IND099-000174,2024-01-29,M6,dia,717,23,6.5,10.7,3.37,0,0,0
IND099-000175,2024-01-29,M1,noche,111,2,5.0,19.8,1.79,0,0,0
IND099-000176,2024-01-29,M2,noche,151,6,4.4,7.1,4.1,0,0,0
IND099-000177,2024-01-29,M3,noche,150,3,4.4,4.1,3.01,0,0,0
IND099-000178,2024-01-29,M4,noche,793,28,5.7,2.0,4.67,0,0,0
IND099-000179,2024-01-29,M5,noche,743,16,7.8,5.9,4.04,0,0,0
IND099-000180,2024-01-30,M6,noche,722,22,3.1,13.8,3.15,1,0,0
IND099-000181,2024-01-30,M1,dia,115,3,5.3,14.9,2.74,0,0,0
IND099-000182,2024-01-30,M2,dia,705,26,7.0,23.7,2.54,0,0,0
IND099-000183,2024-01-30,M3,dia,393,11,7.1,11.6,4.17,0,0,0
IND099-000184,2024-01-30,M4,dia,615,12,7.7,8.2,2.69,0,0,0
IND099-000185,2024-01-30,M5,dia,408,8,4.9,9.7,3.98,1,0,0
IND099-000186,2024-01-31,M6,dia,674,27,7.3,53.1,4.03,0,0,0
IND099-000187,2024-01-31,M1,noche,168,1,7.9,6.6,2.25,0,0,0
IND099-000188,2024-01-31,M2,noche,419,8,7.7,5.8,2.74,0,0,0
IND099-000189,2024-01-31,M3,noche,430,3,4.2,3.3,3.03,0,0,0
IND099-000190,2024-01-31,M4,noche,708,21,5.6,0.8,2.43,0,0,0
IND099-000191,2024-01-31,M5,noche,91,6,6.6,4.3,4.27,0,0,0
IND099-000192,2024-02-01,M6,noche,491,12,3.8,26.0,4.36,0,0,0
IND099-000193,2024-02-01,M1,dia,525,10,4.8,50.1,0.64,0,0,0
IND099-000194,2024-02-01,M2,dia,323,12,5.0,15.9,4.0,0,0,0
IND099-000195,2024-02-01,M3, DIA ,328,8,5.8,10.6,2.88,0,0,0
IND099-000196,2024-02-01,M4,dia,110,3,5.6,8.8,4.53,0,0,0
IND099-000197,2024-02-01,M5,dia,750,14,3.9,78.1,2.95,0,0,0
IND099-000198,2024-02-02,M6,dia,595,22,4.0,7.9,3.45,1,0,0
IND099-000199,2024-02-02,M1,noche,622,11,5.6,15.9,1.85,1,0,0
IND099-000200,2024-02-02,M2,noche,430,9,5.2,0.6,1.58,1,0,0
IND099-000201,2024-02-02,M3,noche,139,2,5.5,8.8,2.6,0,0,0
IND099-000202,2024-02-02,M4,noche,594,17,6.5,16.2,2.74,0,0,0
IND099-000203,2024-02-02,M5,noche,455,16,3.5,5.2,4.23,0,0,0
IND099-000204,2024-02-02,M6,noche,370,12,7.4,7.0,5.55,0,0,0
IND099-000205,2024-02-03,M1,dia,299,6,6.0,26.9,2.29,0,0,0
IND099-000206,2024-02-03,M2,dia,374,12,4.7,0.9,2.72,0,0,0
IND099-000207,2024-02-03,M3,dia,423,6,4.3,5.4,3.51,0,0,0
IND099-000208,2024-02-03,M4,dia,212,4,3.7,49.2,3.37,0,0,0
IND099-000209,2024-02-03,M5,dia,750,19,5.5,7.1,3.69,1,0,0
IND099-000210,2024-02-03,M6,dia,723,29,7.5,62.8,3.18,1,0,0
IND099-000211,2024-02-04,M1,noche,629,13,5.1,35.7,2.11,0,0,0
IND099-000212,2024-02-04,M2,noche,205,7,3.5,26.9,"2,85",0,0,0
IND099-000213,2024-02-04,M3,noche,362,13,4.0,14.0,2.29,0,0,0
IND099-000214,2024-02-04,M4,noche,156,5,6.0,11.9,4.34,0,0,0
IND099-000215,2024-02-04,M5,noche,515,15,3.9,26.4,3.57,0,0,0
IND099-000216,2024-02-04,M6,noche,536,20,7.8,0.4,4.27,0,0,0
IND099-000217,2024-02-05,M1,dia,583,8,6.8,59.0,2.38,0,0,0
IND099-000218,2024-02-05,M2,dia,261,4,4.8,19.4,4.21,1,0,0
IND099-000219,2024-02-05,M3,dia,437,7,3.8,22.8,2.2,0,0,0
IND099-000220,2024-02-05,M4,dia,394,14,5.5,8.7,2.58,1,0,0
IND099-000221,2024-02-05,M5,dia,667,13,7.8,28.7,3.3,0,0,0
IND099-000222,2024-02-05,M6,dia,476,20,6.5,11.3,4.11,0,0,0
IND099-000223,2024-02-06,M1,noche,346,5,3.8,11.7,2.13,0,0,0
IND099-000224,2024-02-06,M2,noche,141,6,6.6,14.9,2.0,0,0,0
IND099-000225,2024-02-06,M3,noche,449,10,4.0,16.6,2.59,0,0,0
IND099-000226,2024-02-06,M4,noche,625,18,7.8,0.6,3.21,0,0,0
IND099-000227,2024-02-06,M5,noche,743,18,5.9,20.0,3.49,0,0,0
IND099-000228,2024-02-06,M6,noche,505,22,5.3,13.7,4.85,0,0,0
IND099-000229,2024-02-07,M1,dia,263,1,4.4,18.8,2.16,0,0,0
IND099-000230,2024-02-07,M2,dia,767,19,7.0,6.5,1.94,0,0,0
IND099-000231,2024-02-07,M3,dia,410,8,6.7,3.3,3.83,0,0,0
IND099-000232,2024-02-07,M4,dia,83,3,3.8,21.8,4.98,0,0,0
IND099-000233,2024-02-07,M5,dia,255,6,5.6,16.2,2.16,0,0,0
IND099-000234,2024-02-07,M6,dia,382,9,7.5,13.2,3.29,0,0,0
IND099-000235,2024-02-08,M1,noche,616,5,7.6,16.0,3.48,0,0,0
IND099-000236,2024-02-08,M2,noche,487,12,3.5,1.7,2.97,1,0,0
IND099-000237,2024-02-08,M3,noche,292,8,4.4,5.6,2.35,1,0,0
IND099-000238,2024-02-08,M4,noche,110,2,3.8,22.8,4.25,0,0,0
IND099-000239,2024-02-08,M5,noche,106,2,3.4,4.4,5.4,1,0,0
IND099-000240,2024-02-08,M6,noche,169,8,4.1,93.4,3.07,0,0,0
IND099-000241,2024-02-08,M1,dia,219,3,3.4,6.0,1.65,0,0,0
IND099-000242,2024-02-09,M2,dia,556,18,6.3,21.8,2.54,1,0,0
IND099-000243,2024-02-09,M3,dia,470,4,5.9,10.9,4.4,0,0,0
IND099-000244,2024-02-09,M4,dia,577,16,5.7,5.9,4.46,1,0,0
IND099-000245,2024-02-09,M5,dia,740,16,3.7,19.0,4.0,0,0,0
IND099-000246,2024-02-09,M6,dia,650,22,5.6,21.2,3.95,0,0,0
IND099-000247,2024-02-09,M1,noche,560,7,7.7,29.0,3.12,0,0,0
IND099-000248,2024-02-10,M2,noche,354,10,7.1,0.6,3.28,0,0,0
IND099-000249,2024-02-10,M3,noche,636,13,5.0,12.4,3.22,1,0,0
IND099-000250,2024-02-10,M4,noche,180,5,4.3,8.8,,0,0,0
IND099-000251,2024-02-10,M5,noche,349,5,6.8,10.7,5.03,0,0,0
IND099-000252,2024-02-10,M6,noche,575,27,5.3,12.9,4.29,0,0,0
IND099-000253,2024-02-10,M1,dia,573,9,5.8,2.1,1.1,0,0,0
IND099-000254,2024-02-11,M2,dia,690,18,6.7,42.8,1.51,0,0,0
IND099-000255,2024-02-11,M3,dia,499,11,4.4,17.8,1.35,0,0,0
IND099-000256,2024-02-11,M4,dia,630,22,7.1,25.4,1.55,0,0,0
IND099-000257,2024-02-11,M5,dia,574,15,4.4,27.3,4.66,0,0,0
IND099-000258,2024-02-11,M6,dia,508,18,4.6,14.9,5.08,0,0,0
IND099-000259,2024-02-11,M1,noche,789,12,3.7,7.1,0.51,0,0,0
IND099-000260,2024-02-12,M2,noche,318,9,6.4,16.2,3.69,0,0,0
IND099-000261,2024-02-12,M3,noche,482,8,6.8,1.3,4.16,1,0,0
IND099-000262,2024-02-12,M4,noche,383,17,3.8,31.9,2.36,0,0,0
IND099-000263,2024-02-12,M5,noche,232,7,4.4,32.4,3.06,0,0,0
IND099-000264,2024-02-12,M6,noche,793,41,6.9,20.4,4.38,1,0,0
IND099-000265,2024-02-12,M1,dia,129,1,7.0,9.5,3.4,0,0,0
IND099-000266,2024-02-13,M2,dia,632,17,7.8,9.4,3.67,0,0,0
IND099-000267,2024-02-13,M3,dia,580,12,7.3,16.0,4.38,0,0,0
IND099-000268,2024-02-13,M4,dia,145,7,5.3,0.3,3.22,0,0,0
IND099-000269,2024-02-13,M5,dia,487,12,6.3,40.7,2.0,0,0,0
IND099-000270,2024-02-13,M6,dia,144,6,5.0,0.8,3.68,0,0,0
IND099-000271,2024-02-13,M1,noche,179,4,6.4,18.6,0.3,1,0,0
IND099-000272,2024-02-14,M2,noche,250,6,3.1,15.3,2.49,0,0,0
IND099-000273,2024-02-14,M3,noche,422,5,3.2,14.9,2.99,1,0,0
IND099-000274,2024-02-14,M4,noche,442,21,5.4,0.1,3.26,0,0,0
IND099-000275,2024-02-14,M5,noche,681,14,3.1,41.1,3.75,0,0,0
IND099-000276,2024-02-14,M6,noche,468,21,3.8,26.1,3.65,0,0,0
IND099-000277,2024-02-14,M1,dia,258,5,3.1,5.5,5.33,1,0,0
IND099-000278,2024-02-14,M2,dia,497,12,5.8,36.0,1.5,0,0,0
IND099-000279,2024-02-15,M3,dia,453,8,6.5,4.7,1.65,0,1,2791.39
IND099-000280,2024-02-15,M4,dia,669,27,6.0,7.8,3.04,0,0,0
IND099-000281,2024-02-15,M5,dia,310,9,5.1,33.3,4.98,0,0,0
IND099-000282,2024-02-15,M6,dia,290,6,3.4,18.5,3.25,0,0,0
IND099-000283,2024-02-15,M1,noche,243,3,8.0,5.6,3.21,0,0,0
IND099-000284,2024-02-15,M2,noche,744,22,7.4,21.2,3.81,0,0,0
IND099-000285,2024-02-16,M3,noche,574,13,3.7,20.7,4.04,0,1,2471.22
IND099-000286,2024-02-16,M4,noche,623,17,3.8,16.9,2.17,0,0,0
IND099-000287,2024-02-16,M5,noche,248,6,4.4,4.8,4.21,0,0,0
IND099-000288,2024-02-16,M6,noche,660,28,7.4,0.1,4.1,0,0,0
IND099-000289,2024-02-16,M1,dia,133,3,3.5,28.2,1.55,0,0,0
IND099-000290,2024-02-16,M2,dia,90,3,6.4,6.2,2.42,1,0,0
IND099-000291,2024-02-17,M3,dia,684,14,4.1,6.8,4.7,1,1,1215.59
IND099-000292,2024-02-17,M4, DIA ,356,15,5.9,0.1,3.3,0,0,0
IND099-000293,2024-02-17,M5,dia,581,22,4.1,1.9,3.73,0,0,0
IND099-000294,2024-02-17,M6,dia,408,12,6.1,10.2,4.45,0,0,0
IND099-000295,2024-02-17,M1,noche,455,7,4.9,3.7,4.41,1,0,0
IND099-000296,2024-02-17,M2,noche,560,14,5.9,21.7,1.14,0,0,0
IND099-000297,2024-02-18,M3,noche,147,6,4.9,22.8,5.93,0,1,1459.02
IND099-000298,2024-02-18,M4,noche,730,21,7.3,34.0,3.61,0,0,0
IND099-000299,2024-02-18,M5,noche,795,19,7.5,33.8,3.37,0,0,0
IND099-000300,2024-02-18,M6,noche,83,2,6.5,9.0,3.25,0,0,0
IND099-000301,2024-02-18,M1,dia,608,11,4.4,7.8,2.32,0,0,0
IND099-000302,2024-02-18,M2,dia,330,9,5.8,22.4,3.33,0,0,0
IND099-000303,2024-02-19,M3,dia,390,7,5.5,0.6,5.09,0,1,1636.11
IND099-000304,2024-02-19,M4,dia,376,13,5.6,21.6,2.18,0,0,0
IND099-000305,2024-02-19,M5,dia,383,12,6.6,8.2,2.73,0,0,0
IND099-000306,2024-02-19,M6,dia,488,26,6.8,11.3,3.45,0,0,0
IND099-000307,2024-02-19,M1,noche,251,6,4.1,27.4,2.3,0,0,0
IND099-000308,2024-02-19,M2,noche,537,14,6.5,20.8,2.07,0,0,0
IND099-000309,2024-02-20,M3,noche,379,2,4.9,30.1,4.72,0,1,471.35
IND099-000310,2024-02-20,M4,noche,356,12,4.7,19.3,2.65,0,0,0
IND099-000311,2024-02-20,M5,noche,544,7,7.7,6.7,2.68,0,0,0
IND099-000312,2024-02-20,M6,noche,185,6,6.3,1.9,1.65,0,0,0
IND099-000313,2024-02-20,M1,dia,642,14,3.9,19.9,0.91,1,0,0
IND099-000314,2024-02-20,M2,dia,243,8,4.3,26.0,2.02,0,0,0
IND099-000315,2024-02-21,M3,dia,765,21,4.8,17.6,4.36,0,1,691.21
IND099-000316,2024-02-21,M4,dia,465,7,7.6,3.4,2.33,0,0,0
IND099-000317,2024-02-21,M5,dia,780,12,3.5,16.4,3.58,1,0,0
IND099-000318,2024-02-21,M6,dia,387,10,7.1,9.4,2.9,0,0,0
IND099-000319,2024-02-21,M1,noche,326,2,7.1,5.7,2.64,0,0,0
IND099-000320,2024-02-21,M2,noche,126,4,5.4,14.5,2.09,0,0,0
IND099-000321,2024-02-21,M3,noche,503,8,6.7,74.2,3.69,1,1,2546.77
IND099-000322,2024-02-22,M4,noche,764,26,8.0,10.0,2.43,0,0,0
IND099-000323,2024-02-22,M5,noche,135,5,3.2,24.4,3.26,1,0,0
IND099-000324,2024-02-22,M6,noche,441,21,4.9,35.6,4.42,0,0,0
IND099-000325,2024-02-22,M1,dia,742,15,6.3,18.5,3.34,0,0,0
IND099-000326,2024-02-22,M2,dia,701,25,6.7,13.2,2.29,0,0,0
IND099-000327,2024-02-22,M3,dia,134,5,4.3,68.2,3.12,0,0,0
IND099-000328,2024-02-23,M4,dia,81,7,3.6,14.7,1.53,0,0,0
IND099-000329,2024-02-23,M5,dia,443,15,5.0,25.1,1.47,0,0,0
