registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL078-000045,2024-01-01,C0045,total,norte,52,48.1,0,0,
TEL078-000046,2024-01-01,C0046,esencial,norte,13,15.06,3,0,
TEL078-000047,2024-01-01,C0047,plus,centro,62,13.49,3,0,
TEL078-000048,2024-01-01,C0048,total,sur,62,46.18,0,0,
TEL078-000049,2024-01-01,C0049,esencial,centro,86,8.11,0,0,
TEL078-000050,2024-01-01,C0050,plus,norte,34,33.72,1,1,precio
TEL078-000051,2024-01-01,C0051,total,centro,69,44.77,0,0,
TEL078-000052,2024-01-01,C0052,esencial,norte,85,14.45,1,0,
TEL078-000053,2024-01-01,C0053,plus,centro,47,22.44,1,0,
TEL078-000054,2024-01-01,C0054,total,sur,48,41.4,1,0,
TEL078-000055,2024-01-01,C0055,esencial,norte,32,10.13,1,0,
TEL078-000056,2024-01-01,C0056,plus,centro,64,34.54,0,0,
TEL078-000057,2024-01-01,C0057,total,sur,34,60.33,0,0,
TEL078-000058,2024-01-01,C0058,esencial,centro,54,10.43,1,0,
TEL078-000059,2024-01-01,C0059,plus,centro,85,24.34,0,0,
TEL078-000060,2024-01-01,C0060,total,norte,57,59.13,0,0,
TEL078-000061,2024-01-01,C0061,esencial,centro,10,3.48,0,0,
TEL078-000062,2024-01-01,C0062,plus,centro,32,17.18,0,0,
TEL078-000063,2024-01-01,C0063,total,centro,3,59.88,3,0,
TEL078-000064,2024-01-01,C0064,esencial,centro,82,14.99,2,1,mudanza
TEL078-000065,2024-01-01,C0065,plus,centro,6,30.86,0,0,
TEL078-000066,2024-01-01,C0066,total,sur,42,52.28,2,0,
TEL078-000067,2024-01-01,C0067,esencial,sur,64,6.92,2,0,
TEL078-000068,2024-01-01,C0068,plus,norte,26,20.1,2,0,
TEL078-000069,2024-01-01,C0069,total,sur,48,46.94,0,0,
TEL078-000070,2024-01-01,C0070,esencial,centro,2,1.28,3,0,
TEL078-000071,2024-01-01,C0071,plus,centro,68,25.41,0,0,
TEL078-000072,2024-01-01,C0072,total,norte,27,50.51,1,0,
TEL078-000073,2024-01-01,C0073,esencial,sur,21,7.88,0,0,
TEL078-000074,2024-01-01,C0074,plus,centro,42,43.27,2,0,
TEL078-000075,2024-01-01,C0075,total,sur,52,55.24,1,0,
TEL078-000076,2024-01-01,C0076,esencial,centro,45,2.42,0,0,
TEL078-000077,2024-01-01,C0077,plus,sur,27,33.11,0,0,
TEL078-000078,2024-01-01,C0078,total,centro,69,26.68,0,0,
TEL078-000079,2024-01-01,C0079,esencial,sur,77,24.7,0,0,
TEL078-000080,2024-01-01,C0080,plus,sur,72,36.65,0,0,
TEL078-000081,2024-01-01,C0081,total,norte,19,46.16,2,0,
TEL078-000082,2024-01-01,C0082,esencial,centro,26,11.11,0,0,
TEL078-000083,2024-01-01,C0083,plus,centro,30,30.96,2,0,
TEL078-000084,2024-01-01,C0084,total,norte,18,,0,0,
TEL078-000085,2024-01-01,C0085,esencial,centro,37,8.41,1,0,
TEL078-000086,2024-01-01,C0086,plus,norte,65,40.31,0,0,
TEL078-000087,2024-01-01,C0087,total,centro,46,44.51,2,1,mudanza
TEL078-000088,2024-01-01,C0088,esencial,norte,10,5.75,0,0,
TEL078-000089,2024-01-01,C0089,plus,sur,31,29.33,2,0,
TEL078-000090,2024-01-01,C0090,total,sur,32,47.43,0,0,
TEL078-000091,2024-01-01,C0091,esencial,norte,52,13.78,3,1,servicio
TEL078-000092,2024-01-01,C0092,plus,sur,28,37.99,0,0,
TEL078-000093,2024-01-01,C0093,total,centro,53,54.87,0,0,
TEL078-000094,2024-01-01,C0094,esencial,norte,34,0,1,0,
TEL078-000095,2024-01-01,C0095,plus,norte,75,20.94,0,0,
TEL078-000096,2024-01-01,C0096,total,sur,67,55.32,0,0,
TEL078-000097,2024-01-01,C0097,esencial,norte,20,17.96,0,0,
TEL078-000098,2024-01-01,C0098, PLUS ,centro,20,30.51,0,0,
TEL078-000099,2024-01-01,C0099,total,sur,75,44.57,0,0,
TEL078-000100,2024-01-01,C0100,esencial,norte,4,16.7,0,0,
TEL078-000101,2024-01-01,C0101,plus,sur,19,26.58,1,0,
TEL078-000102,2024-01-01,C0102,total,centro,68,49.8,2,0,
TEL078-000103,2024-01-01,C0103,esencial,sur,40,15.09,0,0,
TEL078-000104,2024-01-01,C0104,plus,centro,10,22.23,0,0,
TEL078-000105,2024-01-01,C0105,total,norte,15,57.26,1,0,
TEL078-000106,2024-01-01,C0106,esencial,centro,53,20.12,1,0,
TEL078-000107,2024-01-01,C0107,plus,centro,5,30.69,1,0,
TEL078-000108,2024-01-01,C0108,total,centro,1,43.97,0,0,
TEL078-000109,2024-01-01,C0109,esencial,sur,65,3.61,0,1,mudanza
TEL078-000110,2024-01-01,C0110,plus,centro,83,32.27,3,1,mudanza
TEL078-000111,2024-01-01,C0111,total,norte,23,46.95,1,0,
TEL078-000112,2024-01-01,C0112,esencial,norte,22,25.25,1,0,
TEL078-000113,2024-01-01,C0113,plus,sur,31,15.47,1,0,
TEL078-000114,2024-01-01,C0114,total,norte,20,45.5,2,0,
TEL078-000115,2024-01-01,C0115,esencial,centro,22,3.09,0,0,
TEL078-000116,2024-01-01,C0116,plus,centro,12,33.58,0,0,
TEL078-000117,2024-01-01,C0117,total,sur,60,47.02,2,1,mudanza
TEL078-000118,2024-01-01,C0118,esencial,norte,14,12.66,1,0,
TEL078-000119,2024-01-01,C0119,plus,sur,46,31.6,0,0,
TEL078-000120,2024-01-01,C0120,total,norte,84,46.38,0,0,
TEL078-000121,2024-02-01,C0001,esencial,norte,8,2.82,0,0,
TEL078-000122,2024-02-01,C0002,plus,norte,9,32.39,0,0,
TEL078-000123,2024-02-01,C0003,total,sur,32,47.49,0,0,
TEL078-000124,2024-02-01,C0004,esencial,norte,81,0,1,1,mudanza
TEL078-000125,2024-02-01,C0005,plus,sur,18,39.18,0,0,
TEL078-000126,2024-02-01,C0006,total,norte,3,56.83,0,0,
TEL078-000127,2024-02-01,C0007,esencial,centro,76,10.15,1,0,
TEL078-000128,2024-02-01,C0008,plus,norte,71,34.02,0,0,
TEL078-000129,2024-02-01,C0009,total,sur,44,55.6,2,0,
TEL078-000130,2024-02-01,C0010,esencial,sur,88,12.59,4,1,precio
TEL078-000131,2024-02-01,C0011,plus,norte,90,28.69,0,0,
TEL078-000132,2024-02-01,C0012,total,sur,13,41.23,2,0,
TEL078-000133,2024-02-01,C0013,esencial,norte,6,2.69,0,0,
TEL078-000134,2024-02-01,C0014,plus,centro,71,28.96,0,0,
TEL078-000135,2024-02-01,C0015,total,centro,91,53.98,1,0,
TEL078-000136,2024-02-01,C0016,esencial,sur,52,9.9,0,0,
TEL078-000137,2024-02-01,C0017,plus,sur,61,40.95,0,0,
TEL078-000138,2024-02-01,C0018,total,sur,15,35.79,0,0,
TEL078-000139,2024-02-01,C0019,esencial,norte,36,16.18,0,0,
TEL078-000140,2024-02-01,C0020,plus,sur,74,36.56,0,0,
TEL078-000141,2024-02-01,C0021,total,sur,14,48.5,1,0,
TEL078-000142,2024-02-01,C0022,esencial,centro,91,15.88,0,0,
TEL078-000143,2024-02-01,C0023,plus,centro,51,34.57,1,0,
TEL078-000144,2024-02-01,C0024,total,sur,90,47.83,1,0,
TEL078-000145,2024-02-01,C0025,esencial,centro,30,15.34,0,0,
TEL078-000146,2024-02-01,C0026,plus,sur,57,36.0,1,0,
TEL078-000147,2024-02-01,C0027,total,centro,14,51.16,0,0,
TEL078-000148,2024-02-01,C0028,esencial,norte,51,12.3,1,0,
TEL078-000149,2024-02-01,C0029,plus,centro,38,30.53,0,0,
TEL078-000150,2024-02-01,C0030,total,norte,43,42.27,1,0,
TEL078-000151,2024-02-01,C0031,esencial,centro,11,11.68,3,0,
TEL078-000152,2024-02-01,C0032,plus,norte,33,29.66,0,0,
TEL078-000153,2024-02-01,C0033,total,sur,90,39.74,0,0,
TEL078-000154,2024-02-01,C0034,esencial,norte,70,9.06,0,0,
TEL078-000155,2024-02-01,C0035,plus,sur,82,29.16,0,0,
TEL078-000156,2024-02-01,C0036,total,norte,52,48.62,0,0,
TEL078-000157,2024-02-01,C0037,esencial,norte,34,0.64,0,0,
TEL078-000158,2024-02-01,C0038,plus,centro,38,29.43,1,1,precio
TEL078-000159,2024-02-01,C0039,total,norte,82,53.29,1,0,
TEL078-000160,2024-02-01,C0040,esencial,norte,75,11.65,4,0,
TEL078-000161,2024-02-01,C0041,plus,norte,74,25.55,0,0,
TEL078-000162,2024-02-01,C0042,total,norte,23,44.11,0,0,
TEL078-000163,2024-02-01,C0043,esencial,centro,8,9.44,1,0,
TEL078-000164,2024-02-01,C0044,plus,centro,91,36.47,0,0,
TEL078-000165,2024-02-01,C0045,total,norte,53,41.5,3,0,
TEL078-000166,2024-02-01,C0046,esencial,norte,14,1.72,0,0,
TEL078-000167,2024-02-01,C0047,plus,centro,63,,0,0,
TEL078-000168,2024-02-01,C0048,total,sur,63,51.62,0,0,
TEL078-000169,2024-02-01,C0049,esencial,centro,87,7.46,2,0,
TEL078-000170,2024-02-01,C0050,plus,norte,35,14.49,0,0,
TEL078-000171,2024-02-01,C0051,total,centro,70,55.72,1,0,
TEL078-000172,2024-02-01,C0052,esencial,norte,86,7.57,2,0,
TEL078-000173,2024-02-01,C0053,plus,centro,48,13.38,0,0,
TEL078-000174,2024-02-01,C0054,total,sur,49,46.55,0,0,
TEL078-000175,2024-02-01,C0055,esencial,norte,33,20.61,0,0,
TEL078-000176,2024-02-01,C0056,plus,centro,65,48.54,0,0,
TEL078-000177,2024-02-01,C0057,total,sur,35,60.75,0,0,
TEL078-000178,2024-02-01,C0058,esencial,centro,55,16.14,4,0,
TEL078-000179,2024-02-01,C0059,plus,centro,86,16.87,1,0,
TEL078-000180,2024-02-01,C0060,total,norte,58,46.79,1,0,
TEL078-000181,2024-02-01,C0061,esencial,centro,11,13.69,1,0,
TEL078-000182,2024-02-01,C0062,plus,centro,33,42.83,1,1,servicio
TEL078-000183,2024-02-01,C0063,total,centro,4,53.93,0,0,
TEL078-000184,2024-02-01,C0064,esencial,centro,83,7.16,0,0,
TEL078-000185,2024-02-01,C0065,plus,centro,7,18.42,0,0,
TEL078-000186,2024-02-01,C0066,total,sur,43,55.1,0,0,
TEL078-000187,2024-02-01,C0067,esencial,sur,65,17.88,2,0,
TEL078-000188,2024-02-01,C0068,plus,norte,27,19.15,0,0,
TEL078-000189,2024-02-01,C0069,total,sur,49,29.67,0,0,
TEL078-000190,2024-02-01,C0070,esencial,centro,3,8.58,0,0,
TEL078-000191,2024-02-01,C0071,plus,centro,69,39.67,0,0,
TEL078-000192,2024-02-01,C0072,total,norte,28,35.68,1,0,
TEL078-000193,2024-02-01,C0073,esencial,sur,22,10.01,4,0,
TEL078-000194,2024-02-01,C0074,plus,centro,43,26.34,0,0,
TEL078-000195,2024-02-01,C0075, TOTAL ,sur,53,43.14,2,0,
TEL078-000196,2024-02-01,C0076,esencial,centro,46,16.46,0,0,
TEL078-000197,2024-02-01,C0077,plus,sur,28,34.21,1,0,
TEL078-000198,2024-02-01,C0078,total,centro,70,45.99,0,0,
TEL078-000199,2024-02-01,C0079,esencial,sur,78,17.06,0,0,
TEL078-000200,2024-02-01,C0080,plus,sur,73,25.34,1,0,
TEL078-000201,2024-02-01,C0081,total,norte,20,44.05,0,0,
TEL078-000202,2024-02-01,C0082,esencial,centro,27,28.42,1,0,
TEL078-000203,2024-02-01,C0083,plus,centro,31,20.25,0,0,
TEL078-000204,2024-02-01,C0084,total,norte,19,46.7,0,0,
TEL078-000205,2024-02-01,C0085,esencial,centro,38,8.49,1,0,
TEL078-000206,2024-02-01,C0086,plus,norte,66,27.54,0,0,
TEL078-000207,2024-02-01,C0087,total,centro,47,36.69,1,0,
TEL078-000208,2024-02-01,C0088,esencial,norte,11,12.78,2,1,servicio
TEL078-000209,2024-02-01,C0089,plus,sur,32,27.96,0,0,
TEL078-000210,2024-02-01,C0090,total,sur,33,64.22,0,0,
TEL078-000211,2024-02-01,C0091,esencial,norte,53,17.71,0,0,
TEL078-000212,2024-02-01,C0092,plus,sur,29,"29,94",2,0,
TEL078-000213,2024-02-01,C0093,total,centro,54,49.27,0,0,
TEL078-000214,2024-02-01,C0094,esencial,norte,35,18.1,0,1,mudanza
TEL078-000215,2024-02-01,C0095,plus,norte,76,30.56,0,0,
TEL078-000216,2024-02-01,C0096,total,sur,68,33.49,0,0,
TEL078-000217,2024-02-01,C0097,esencial,norte,21,7.52,1,0,
TEL078-000218,2024-02-01,C0098,plus,centro,21,22.63,0,0,
TEL078-000219,2024-02-01,C0099,total,sur,76,58.66,1,0,
TEL078-000220,2024-02-01,C0100,esencial,norte,5,12.34,0,0,
TEL078-000221,2024-02-01,C0101,plus,sur,20,21.61,0,0,
TEL078-000222,2024-02-01,C0102,total,centro,69,40.64,0,0,
TEL078-000223,2024-02-01,C0103,esencial,sur,41,15.36,2,0,
TEL078-000224,2024-02-01,C0104,plus,centro,11,19.7,0,0,
TEL078-000225,2024-02-01,C0105,total,norte,16,52.07,1,0,
TEL078-000226,2024-02-01,C0106,esencial,centro,54,5.25,0,0,
TEL078-000227,2024-02-01,C0107,plus,centro,6,33.91,2,0,
TEL078-000228,2024-02-01,C0108,total,centro,2,55.89,0,0,
TEL078-000229,2024-02-01,C0109,esencial,sur,66,23.49,0,0,
TEL078-000230,2024-02-01,C0110,plus,centro,84,36.88,2,0,
TEL078-000231,2024-02-01,C0111,total,norte,24,37.82,1,0,
TEL078-000232,2024-02-01,C0112,esencial,norte,23,3.8,3,0,
TEL078-000233,2024-02-01,C0113,plus,sur,32,34.58,0,0,
TEL078-000234,2024-02-01,C0114,total,norte,21,53.22,1,0,
TEL078-000235,2024-02-01,C0115,esencial,centro,23,5.55,1,0,
TEL078-000236,2024-02-01,C0116,plus,centro,13,29.12,4,0,
TEL078-000237,2024-02-01,C0117,total,sur,61,62.41,0,1,servicio
TEL078-000238,2024-02-01,C0118,esencial,norte,15,20.03,2,0,
TEL078-000239,2024-02-01,C0119,plus,sur,47,26.81,0,0,
TEL078-000240,2024-02-01,C0120,total,norte,85,40.72,2,0,
TEL078-000241,2024-03-03,C0001,esencial,norte,9,13.67,2,0,
TEL078-000242,2024-03-03,C0002,plus,norte,10,32.66,1,0,
TEL078-000243,2024-03-03,C0003,total,sur,33,55.13,0,0,
TEL078-000244,2024-03-03,C0004,esencial,norte,82,8.24,2,0,
TEL078-000245,2024-03-03,C0005,plus,sur,19,19.35,0,0,
TEL078-000246,2024-03-03,C0006,total,norte,4,40.16,0,0,
TEL078-000247,2024-03-03,C0007,esencial,centro,77,15.57,0,0,
TEL078-000248,2024-03-03,C0008,plus,norte,72,33.53,0,0,
TEL078-000249,2024-03-03,C0009,total,sur,45,39.5,0,0,
TEL078-000250,2024-03-03,C0010,esencial,sur,89,,1,0,
TEL078-000251,2024-03-03,C0011,plus,norte,91,11.07,2,0,
TEL078-000252,2024-03-03,C0012,total,sur,14,56.9,1,0,
TEL078-000253,2024-03-03,C0013,esencial,norte,7,24.33,0,0,
TEL078-000254,2024-03-03,C0014,plus,centro,72,22.37,0,0,
TEL078-000255,2024-03-03,C0015,total,centro,92,55.63,0,0,
TEL078-000256,2024-03-03,C0016,esencial,sur,53,10.97,3,1,precio
TEL078-000257,2024-03-03,C0017,plus,sur,62,39.18,2,0,
TEL078-000258,2024-03-03,C0018,total,sur,16,44.35,0,0,
TEL078-000259,2024-03-03,C0019,esencial,norte,37,22.87,1,0,
TEL078-000260,2024-03-03,C0020,plus,sur,75,21.11,4,0,
TEL078-000261,2024-03-03,C0021,total,sur,15,43.55,0,0,
TEL078-000262,2024-03-03,C0022,esencial,centro,92,10.53,2,0,
TEL078-000263,2024-03-03,C0023,plus,centro,52,31.28,0,0,
TEL078-000264,2024-03-03,C0024,total,sur,91,50.25,0,0,
TEL078-000265,2024-03-03,C0025,esencial,centro,31,11.9,0,0,
TEL078-000266,2024-03-03,C0026,plus,sur,58,25.91,4,0,
TEL078-000267,2024-03-03,C0027,total,centro,15,45.17,1,0,
TEL078-000268,2024-03-03,C0028,esencial,norte,52,21.43,4,0,
TEL078-000269,2024-03-03,C0029,plus,centro,39,34.83,1,0,
TEL078-000270,2024-03-03,C0030,total,norte,44,49.01,4,0,
TEL078-000271,2024-03-03,C0031,esencial,centro,12,13.72,1,0,
TEL078-000272,2024-03-03,C0032,plus,norte,34,35.53,0,0,
TEL078-000273,2024-03-03,C0033,total,sur,91,48.61,2,0,
TEL078-000274,2024-03-03,C0034,esencial,norte,71,8.63,0,0,
TEL078-000275,2024-03-03,C0035,plus,sur,83,29.89,0,0,
TEL078-000276,2024-03-03,C0036,total,norte,53,52.74,0,0,
TEL078-000277,2024-03-03,C0037,esencial,norte,35,21.31,1,0,
TEL078-000278,2024-03-03,C0038,plus,centro,39,21.29,0,0,
TEL078-000279,2024-03-03,C0039,total,norte,83,51.91,1,0,
TEL078-000280,2024-03-03,C0040,esencial,norte,76,14.39,0,0,
TEL078-000281,2024-03-03,C0041,plus,norte,75,30.96,0,0,
TEL078-000282,2024-03-03,C0042,total,norte,24,50.86,0,0,
TEL078-000283,2024-03-03,C0043,esencial,centro,9,11.04,2,0,
TEL078-000284,2024-03-03,C0044,plus,centro,92,45.69,0,0,
TEL078-000285,2024-03-03,C0045,total,norte,54,35.64,1,0,
TEL078-000286,2024-03-03,C0046,esencial,norte,15,5.58,0,0,
TEL078-000287,2024-03-03,C0047,plus,centro,64,32.36,0,0,
TEL078-000288,2024-03-03,C0048,total,sur,64,43.74,0,0,
TEL078-000289,2024-03-03,C0049,esencial,centro,88,12.79,1,0,
TEL078-000290,2024-03-03,C0050,plus,norte,36,42.2,0,0,
TEL078-000291,2024-03-03,C0051,total,centro,71,37.53,2,0,
TEL078-000292,2024-03-03,C0052, ESENCIAL ,norte,87,25.17,3,0,
TEL078-000293,2024-03-03,C0053,plus,centro,49,40.75,0,0,
TEL078-000294,2024-03-03,C0054,total,sur,50,52.08,1,0,
TEL078-000295,2024-03-03,C0055,esencial,norte,34,28.31,0,0,
TEL078-000296,2024-03-03,C0056,plus,centro,66,39.12,0,0,
TEL078-000297,2024-03-03,C0057,total,sur,36,48.22,0,0,
TEL078-000298,2024-03-03,C0058,esencial,centro,56,16.67,0,0,
TEL078-000299,2024-03-03,C0059,plus,centro,87,27.79,0,0,
TEL078-000300,2024-03-03,C0060,total,norte,59,28.25,4,0,
TEL078-000301,2024-03-03,C0061,esencial,centro,12,26.98,0,0,
TEL078-000302,2024-03-03,C0062,plus,centro,34,20.99,1,0,
TEL078-000303,2024-03-03,C0063,total,centro,5,43.13,1,0,
TEL078-000304,2024-03-03,C0064,esencial,centro,84,28.84,0,0,
TEL078-000305,2024-03-03,C0065,plus,centro,8,24.77,2,0,
TEL078-000306,2024-03-03,C0066,total,sur,44,46.63,0,0,
TEL078-000307,2024-03-03,C0067,esencial,sur,66,17.29,1,0,
TEL078-000308,2024-03-03,C0068,plus,norte,28,38.02,0,0,
TEL078-000309,2024-03-03,C0069,total,sur,50,52.11,0,0,
TEL078-000310,2024-03-03,C0070,esencial,centro,4,3.43,1,0,
TEL078-000311,2024-03-03,C0071,plus,centro,70,34.38,0,0,
TEL078-000312,2024-03-03,C0072,total,norte,29,57.71,2,0,
TEL078-000313,2024-03-03,C0073,esencial,sur,23,14.79,2,1,precio
TEL078-000314,2024-03-03,C0074,plus,centro,44,39.26,1,0,
TEL078-000315,2024-03-03,C0075,total,sur,54,43.02,0,0,
TEL078-000316,2024-03-03,C0076,esencial,centro,47,6.44,1,0,
TEL078-000317,2024-03-03,C0077,plus,sur,29,22.92,0,0,
TEL078-000318,2024-03-03,C0078,total,centro,71,43.44,0,0,
TEL078-000319,2024-03-03,C0079,esencial,sur,79,27.77,0,0,
TEL078-000320,2024-03-03,C0080,plus,sur,74,31.71,0,0,
TEL078-000321,2024-03-03,C0081,total,norte,21,59.23,2,0,
TEL078-000322,2024-03-03,C0082,esencial,centro,28,10.88,2,0,
TEL078-000323,2024-03-03,C0083,plus,centro,32,37.84,0,0,
TEL078-000324,2024-03-03,C0084,total,norte,20,49.99,0,0,
TEL078-000325,2024-03-03,C0085,esencial,centro,39,0,4,0,
TEL078-000326,2024-03-03,C0086,plus,norte,67,27.16,0,0,
TEL078-000327,2024-03-03,C0087,total,centro,48,56.55,2,0,
TEL078-000328,2024-03-03,C0088,esencial,norte,12,7.29,0,0,
TEL078-000329,2024-03-03,C0089,plus,sur,33,33.52,3,0,
TEL078-000330,2024-03-03,C0090,total,sur,34,44.68,0,1,servicio
TEL078-000331,2024-03-03,C0091,esencial,norte,54,8.75,1,1,precio
TEL078-000332,2024-03-03,C0092,plus,sur,30,26.74,0,0,
TEL078-000333,2024-03-03,C0093,total,centro,55,,0,0,
TEL078-000334,2024-03-03,C0094,esencial,norte,36,9.08,0,0,
TEL078-000335,2024-03-03,C0095,plus,norte,77,34.48,0,1,mudanza
TEL078-000336,2024-03-03,C0096,total,sur,69,42.63,0,0,
TEL078-000337,2024-03-03,C0097,esencial,norte,22,23.71,0,0,
TEL078-000338,2024-03-03,C0098,plus,centro,22,25.95,1,0,
TEL078-000339,2024-03-03,C0099,total,sur,77,38.63,1,0,
TEL078-000340,2024-03-03,C0100,esencial,norte,6,13.56,0,0,
TEL078-000341,2024-03-03,C0101,plus,sur,21,30.53,0,0,
TEL078-000342,2024-03-03,C0102,total,centro,70,58.14,0,0,
TEL078-000343,2024-03-03,C0103,esencial,sur,42,11.94,0,0,
TEL078-000344,2024-03-03,C0104,plus,centro,12,22.98,0,0,
TEL078-000345,2024-03-03,C0105,total,norte,17,46.56,0,0,
TEL078-000346,2024-03-03,C0106,esencial,centro,55,0,0,0,
TEL078-000347,2024-03-03,C0107,plus,centro,7,26.64,1,0,
TEL078-000348,2024-03-03,C0108,total,centro,3,51.14,3,0,
TEL078-000349,2024-03-03,C0109,esencial,sur,67,18.66,0,0,
TEL078-000350,2024-03-03,C0110,plus,centro,85,27.98,0,0,
TEL078-000351,2024-03-03,C0111,total,norte,25,39.17,0,0,
TEL078-000352,2024-03-03,C0112,esencial,norte,24,8.41,1,1,mudanza
TEL078-000353,2024-03-03,C0113,plus,sur,33,39.34,0,0,
TEL078-000354,2024-03-03,C0114,total,norte,22,48.59,0,0,
TEL078-000355,2024-03-03,C0115,esencial,centro,24,12.09,2,0,
TEL078-000356,2024-03-03,C0116,plus,centro,14,25.4,0,1,mudanza
TEL078-000357,2024-03-03,C0117,total,sur,62,51.55,0,0,
TEL078-000358,2024-03-03,C0118,esencial,norte,16,4.27,2,0,
TEL078-000359,2024-03-03,C0119,plus,sur,48,27.56,0,0,
TEL078-000360,2024-03-03,C0120,total,norte,86,55.04,1,1,servicio
TEL078-000361,2024-04-03,C0001,esencial,norte,10,16.3,3,0,
TEL078-000362,2024-04-03,C0002,plus,norte,11,35.17,0,0,
TEL078-000363,2024-04-03,C0003,total,sur,34,35.11,0,0,
TEL078-000364,2024-04-03,C0004,esencial,norte,83,35.18,0,0,
TEL078-000365,2024-04-03,C0005,plus,sur,20,24.76,1,0,
TEL078-000366,2024-04-03,C0006,total,norte,5,44.81,0,0,
TEL078-000367,2024-04-03,C0007,esencial,centro,78,11.37,0,0,
TEL078-000368,2024-04-03,C0008,plus,norte,73,32.59,2,0,
TEL078-000369,2024-04-03,C0009,total,sur,46,51.17,1,0,
TEL078-000370,2024-04-03,C0010,esencial,sur,90,7.67,3,0,
TEL078-000371,2024-04-03,C0011,plus,norte,92,34.38,3,0,
TEL078-000372,2024-04-03,C0012,total,sur,15,44.94,0,0,
TEL078-000373,2024-04-03,C0013,esencial,norte,8,24.55,0,1,precio
TEL078-000374,2024-04-03,C0014,plus,centro,73,30.18,0,0,
TEL078-000375,2024-04-03,C0015,total,centro,93,50.28,0,0,
TEL078-000376,2024-04-03,C0016,esencial,sur,54,9.23,0,0,
TEL078-000377,2024-04-03,C0017,plus,sur,63,23.32,3,0,
TEL078-000378,2024-04-03,C0018,total,sur,17,45.56,3,0,
TEL078-000379,2024-04-03,C0019,esencial,norte,38,0,3,0,
TEL078-000380,2024-04-03,C0020,plus,sur,76,33.3,2,0,
TEL078-000381,2024-04-03,C0021,total,sur,16,63.14,0,0,
TEL078-000382,2024-04-03,C0022,esencial,centro,93,8.29,0,0,
TEL078-000383,2024-04-03,C0023,plus,centro,53,25.79,2,0,
TEL078-000384,2024-04-03,C0024,total,sur,92,46.8,1,0,
