registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL083-000050,2024-01-01,C0050,plus,norte,34,25.92,0,0,
TEL083-000051,2024-01-01,C0051,total,centro,69,54.14,1,0,
TEL083-000052,2024-01-01,C0052,esencial,norte,85,24.94,0,0,
TEL083-000053,2024-01-01,C0053,plus,centro,47,40.08,1,0,
TEL083-000054,2024-01-01,C0054,total,sur,48,48.16,0,0,
TEL083-000055,2024-01-01,C0055,esencial,norte,32,8.94,1,0,
TEL083-000056,2024-01-01,C0056,plus,centro,64,22.62,0,0,
TEL083-000057,2024-01-01,C0057,total,sur,34,59.71,0,1,servicio
TEL083-000058,2024-01-01,C0058,esencial,centro,54,14.9,2,0,
TEL083-000059,2024-01-01,C0059,plus,centro,85,29.26,0,0,
TEL083-000060,2024-01-01,C0060,total,norte,57,57.37,0,0,
TEL083-000061,2024-01-01,C0061,esencial,centro,10,9.53,1,0,
TEL083-000062,2024-01-01,C0062,plus,centro,32,26.98,0,0,
TEL083-000063,2024-01-01,C0063,total,centro,3,49.1,2,0,
TEL083-000064,2024-01-01,C0064,esencial,centro,82,14.4,0,0,
TEL083-000065,2024-01-01,C0065,plus,centro,6,38.58,0,0,
TEL083-000066,2024-01-01,C0066,total,sur,42,55.59,0,0,
TEL083-000067,2024-01-01,C0067,esencial,sur,64,12.34,1,0,
TEL083-000068,2024-01-01,C0068,plus,norte,26,26.72,2,0,
TEL083-000069,2024-01-01,C0069,total,sur,48,44.55,1,0,
TEL083-000070,2024-01-01,C0070,esencial,centro,2,33.0,0,0,
TEL083-000071,2024-01-01,C0071,plus,centro,68,33.15,0,0,
TEL083-000072,2024-01-01,C0072,total,norte,27,50.98,0,0,
TEL083-000073,2024-01-01,C0073,esencial,sur,21,20.35,1,0,
TEL083-000074,2024-01-01,C0074,plus,centro,42,24.73,0,0,
TEL083-000075,2024-01-01,C0075,total,sur,52,58.21,3,0,
TEL083-000076,2024-01-01,C0076,esencial,centro,45,0.91,0,0,
TEL083-000077,2024-01-01,C0077,plus,sur,27,31.42,2,0,
TEL083-000078,2024-01-01,C0078,total,centro,69,59.5,0,0,
TEL083-000079,2024-01-01,C0079,esencial,sur,77,3.82,1,1,precio
TEL083-000080,2024-01-01,C0080,plus,sur,72,28.26,2,0,
TEL083-000081,2024-01-01,C0081,total,norte,19,45.08,1,0,
TEL083-000082,2024-01-01,C0082,esencial,centro,26,8.77,2,1,precio
TEL083-000083,2024-01-01,C0083,plus,centro,30,30.45,0,0,
TEL083-000084,2024-01-01,C0084,total,norte,18,,0,0,
TEL083-000085,2024-01-01,C0085,esencial,centro,37,18.97,0,0,
TEL083-000086,2024-01-01,C0086,plus,norte,65,35.85,1,0,
TEL083-000087,2024-01-01,C0087,total,centro,46,47.38,0,0,
TEL083-000088,2024-01-01,C0088,esencial,norte,10,0,1,0,
TEL083-000089,2024-01-01,C0089,plus,sur,31,36.47,1,0,
TEL083-000090,2024-01-01,C0090,total,sur,32,48.99,0,0,
TEL083-000091,2024-01-01,C0091,esencial,norte,52,23.12,1,0,
TEL083-000092,2024-01-01,C0092,plus,sur,28,34.52,0,0,
TEL083-000093,2024-01-01,C0093,total,centro,53,37.43,0,0,
TEL083-000094,2024-01-01,C0094,esencial,norte,34,7.62,1,0,
TEL083-000095,2024-01-01,C0095,plus,norte,75,22.7,0,0,
TEL083-000096,2024-01-01,C0096,total,sur,67,60.5,0,0,
TEL083-000097,2024-01-01,C0097,esencial,norte,20,15.0,0,0,
TEL083-000098,2024-01-01,C0098, PLUS ,centro,20,25.29,2,0,
TEL083-000099,2024-01-01,C0099,total,sur,75,57.77,1,0,
TEL083-000100,2024-01-01,C0100,esencial,norte,4,9.08,0,0,
TEL083-000101,2024-01-01,C0101,plus,sur,19,34.88,1,0,
TEL083-000102,2024-01-01,C0102,total,centro,68,58.22,1,0,
TEL083-000103,2024-01-01,C0103,esencial,sur,40,6.37,0,0,
TEL083-000104,2024-01-01,C0104,plus,centro,10,25.45,0,0,
TEL083-000105,2024-01-01,C0105,total,norte,15,56.3,1,0,
TEL083-000106,2024-01-01,C0106,esencial,centro,53,5.28,0,0,
TEL083-000107,2024-01-01,C0107,plus,centro,5,43.85,0,0,
TEL083-000108,2024-01-01,C0108,total,centro,1,55.85,2,0,
TEL083-000109,2024-01-01,C0109,esencial,sur,65,7.46,2,0,
TEL083-000110,2024-01-01,C0110,plus,centro,83,35.43,2,0,
TEL083-000111,2024-01-01,C0111,total,norte,23,61.11,0,0,
TEL083-000112,2024-01-01,C0112,esencial,norte,22,0,2,0,
TEL083-000113,2024-01-01,C0113,plus,sur,31,39.47,0,0,
TEL083-000114,2024-01-01,C0114,total,norte,20,42.39,0,1,precio
TEL083-000115,2024-01-01,C0115,esencial,centro,22,0,1,0,
TEL083-000116,2024-01-01,C0116,plus,centro,12,29.15,0,0,
TEL083-000117,2024-01-01,C0117,total,sur,60,38.27,1,0,
TEL083-000118,2024-01-01,C0118,esencial,norte,14,3.45,1,0,
TEL083-000119,2024-01-01,C0119,plus,sur,46,25.33,0,0,
TEL083-000120,2024-01-01,C0120,total,norte,84,42.04,3,1,precio
TEL083-000121,2024-02-01,C0001,esencial,norte,8,22.31,0,0,
TEL083-000122,2024-02-01,C0002,plus,norte,9,16.43,2,1,precio
TEL083-000123,2024-02-01,C0003,total,sur,32,46.91,0,0,
TEL083-000124,2024-02-01,C0004,esencial,norte,81,17.57,0,0,
TEL083-000125,2024-02-01,C0005,plus,sur,18,39.74,1,0,
TEL083-000126,2024-02-01,C0006,total,norte,3,56.52,1,0,
TEL083-000127,2024-02-01,C0007,esencial,centro,76,16.62,0,0,
TEL083-000128,2024-02-01,C0008,plus,norte,71,24.94,0,0,
TEL083-000129,2024-02-01,C0009,total,sur,44,48.34,0,0,
TEL083-000130,2024-02-01,C0010,esencial,sur,88,24.96,1,0,
TEL083-000131,2024-02-01,C0011,plus,norte,90,32.72,2,0,
TEL083-000132,2024-02-01,C0012,total,sur,13,59.77,3,0,
TEL083-000133,2024-02-01,C0013,esencial,norte,6,9.61,0,1,mudanza
TEL083-000134,2024-02-01,C0014,plus,centro,71,32.23,0,0,
TEL083-000135,2024-02-01,C0015,total,centro,91,42.27,0,0,
TEL083-000136,2024-02-01,C0016,esencial,sur,52,15.66,1,0,
TEL083-000137,2024-02-01,C0017,plus,sur,61,33.77,0,0,
TEL083-000138,2024-02-01,C0018,total,sur,15,61.51,0,0,
TEL083-000139,2024-02-01,C0019,esencial,norte,36,15.31,0,0,
TEL083-000140,2024-02-01,C0020,plus,sur,74,25.85,0,0,
TEL083-000141,2024-02-01,C0021,total,sur,14,58.01,1,0,
TEL083-000142,2024-02-01,C0022,esencial,centro,91,15.98,0,0,
TEL083-000143,2024-02-01,C0023,plus,centro,51,14.54,0,0,
TEL083-000144,2024-02-01,C0024,total,sur,90,53.93,2,1,mudanza
TEL083-000145,2024-02-01,C0025,esencial,centro,30,0.27,0,0,
TEL083-000146,2024-02-01,C0026,plus,sur,57,30.75,0,0,
TEL083-000147,2024-02-01,C0027,total,centro,14,40.18,0,0,
TEL083-000148,2024-02-01,C0028,esencial,norte,51,18.23,1,0,
TEL083-000149,2024-02-01,C0029,plus,centro,38,33.27,0,0,
TEL083-000150,2024-02-01,C0030,total,norte,43,54.17,1,0,
TEL083-000151,2024-02-01,C0031,esencial,centro,11,25.62,2,0,
TEL083-000152,2024-02-01,C0032,plus,norte,33,38.86,0,0,
TEL083-000153,2024-02-01,C0033,total,sur,90,53.14,0,0,
TEL083-000154,2024-02-01,C0034,esencial,norte,70,12.77,2,0,
TEL083-000155,2024-02-01,C0035,plus,sur,82,30.83,0,0,
TEL083-000156,2024-02-01,C0036,total,norte,52,48.54,1,0,
TEL083-000157,2024-02-01,C0037,esencial,norte,34,0,1,0,
TEL083-000158,2024-02-01,C0038,plus,centro,38,38.63,1,0,
TEL083-000159,2024-02-01,C0039,total,norte,82,36.63,0,0,
TEL083-000160,2024-02-01,C0040,esencial,norte,75,23.38,0,0,
TEL083-000161,2024-02-01,C0041,plus,norte,74,43.69,1,0,
TEL083-000162,2024-02-01,C0042,total,norte,23,58.51,0,0,
TEL083-000163,2024-02-01,C0043,esencial,centro,8,12.29,0,1,precio
TEL083-000164,2024-02-01,C0044,plus,centro,91,29.96,0,0,
TEL083-000165,2024-02-01,C0045,total,norte,53,38.84,0,0,
TEL083-000166,2024-02-01,C0046,esencial,norte,14,18.57,1,0,
TEL083-000167,2024-02-01,C0047,plus,centro,63,,1,1,precio
TEL083-000168,2024-02-01,C0048,total,sur,63,41.48,2,0,
TEL083-000169,2024-02-01,C0049,esencial,centro,87,0,0,0,
TEL083-000170,2024-02-01,C0050,plus,norte,35,48.97,0,0,
TEL083-000171,2024-02-01,C0051,total,centro,70,65.77,0,0,
TEL083-000172,2024-02-01,C0052,esencial,norte,86,13.39,0,0,
TEL083-000173,2024-02-01,C0053,plus,centro,48,28.66,2,0,
TEL083-000174,2024-02-01,C0054,total,sur,49,39.57,1,0,
TEL083-000175,2024-02-01,C0055,esencial,norte,33,16.48,1,0,
TEL083-000176,2024-02-01,C0056,plus,centro,65,31.67,0,0,
TEL083-000177,2024-02-01,C0057,total,sur,35,48.62,0,0,
TEL083-000178,2024-02-01,C0058,esencial,centro,55,17.08,0,0,
TEL083-000179,2024-02-01,C0059,plus,centro,86,19.06,0,0,
TEL083-000180,2024-02-01,C0060,total,norte,58,65.69,1,0,
TEL083-000181,2024-02-01,C0061,esencial,centro,11,24.48,2,1,precio
TEL083-000182,2024-02-01,C0062,plus,centro,33,27.57,0,0,
TEL083-000183,2024-02-01,C0063,total,centro,4,29.49,2,0,
TEL083-000184,2024-02-01,C0064,esencial,centro,83,8.83,0,0,
TEL083-000185,2024-02-01,C0065,plus,centro,7,22.62,0,0,
TEL083-000186,2024-02-01,C0066,total,sur,43,57.95,2,0,
TEL083-000187,2024-02-01,C0067,esencial,sur,65,12.43,0,0,
TEL083-000188,2024-02-01,C0068,plus,norte,27,32.94,1,0,
TEL083-000189,2024-02-01,C0069,total,sur,49,53.17,0,0,
TEL083-000190,2024-02-01,C0070,esencial,centro,3,23.04,1,0,
TEL083-000191,2024-02-01,C0071,plus,centro,69,16.42,0,0,
TEL083-000192,2024-02-01,C0072,total,norte,28,49.4,0,0,
TEL083-000193,2024-02-01,C0073,esencial,sur,22,10.2,0,0,
TEL083-000194,2024-02-01,C0074,plus,centro,43,10.81,2,1,mudanza
TEL083-000195,2024-02-01,C0075, TOTAL ,sur,53,49.06,0,0,
TEL083-000196,2024-02-01,C0076,esencial,centro,46,7.72,0,0,
TEL083-000197,2024-02-01,C0077,plus,sur,28,22.65,1,0,
TEL083-000198,2024-02-01,C0078,total,centro,70,60.77,1,0,
TEL083-000199,2024-02-01,C0079,esencial,sur,78,19.6,1,1,precio
TEL083-000200,2024-02-01,C0080,plus,sur,73,28.77,1,0,
TEL083-000201,2024-02-01,C0081,total,norte,20,35.28,0,0,
TEL083-000202,2024-02-01,C0082,esencial,centro,27,14.32,3,0,
TEL083-000203,2024-02-01,C0083,plus,centro,31,29.3,0,0,
TEL083-000204,2024-02-01,C0084,total,norte,19,46.95,0,0,
TEL083-000205,2024-02-01,C0085,esencial,centro,38,0,0,0,
TEL083-000206,2024-02-01,C0086,plus,norte,66,40.77,2,0,
TEL083-000207,2024-02-01,C0087,total,centro,47,48.12,0,0,
TEL083-000208,2024-02-01,C0088,esencial,norte,11,33.72,2,0,
TEL083-000209,2024-02-01,C0089,plus,sur,32,47.58,1,0,
TEL083-000210,2024-02-01,C0090,total,sur,33,46.86,0,0,
TEL083-000211,2024-02-01,C0091,esencial,norte,53,10.58,1,1,mudanza
TEL083-000212,2024-02-01,C0092,plus,sur,29,"22,27",2,1,mudanza
TEL083-000213,2024-02-01,C0093,total,centro,54,36.39,0,0,
TEL083-000214,2024-02-01,C0094,esencial,norte,35,2.57,2,0,
TEL083-000215,2024-02-01,C0095,plus,norte,76,24.12,0,0,
TEL083-000216,2024-02-01,C0096,total,sur,68,40.31,0,0,
TEL083-000217,2024-02-01,C0097,esencial,norte,21,22.71,0,0,
TEL083-000218,2024-02-01,C0098,plus,centro,21,17.0,2,0,
TEL083-000219,2024-02-01,C0099,total,sur,76,51.6,0,0,
TEL083-000220,2024-02-01,C0100,esencial,norte,5,24.93,0,0,
TEL083-000221,2024-02-01,C0101,plus,sur,20,39.09,0,0,
TEL083-000222,2024-02-01,C0102,total,centro,69,53.96,3,0,
TEL083-000223,2024-02-01,C0103,esencial,sur,41,14.49,0,0,
TEL083-000224,2024-02-01,C0104,plus,centro,11,32.07,2,0,
TEL083-000225,2024-02-01,C0105,total,norte,16,44.01,3,1,servicio
TEL083-000226,2024-02-01,C0106,esencial,centro,54,7.67,0,0,
TEL083-000227,2024-02-01,C0107,plus,centro,6,34.49,0,0,
TEL083-000228,2024-02-01,C0108,total,centro,2,56.8,0,0,
TEL083-000229,2024-02-01,C0109,esencial,sur,66,4.21,2,0,
TEL083-000230,2024-02-01,C0110,plus,centro,84,31.27,1,0,
TEL083-000231,2024-02-01,C0111,total,norte,24,27.99,0,0,
TEL083-000232,2024-02-01,C0112,esencial,norte,23,24.14,3,0,
TEL083-000233,2024-02-01,C0113,plus,sur,32,27.82,0,0,
TEL083-000234,2024-02-01,C0114,total,norte,21,36.72,0,0,
TEL083-000235,2024-02-01,C0115,esencial,centro,23,10.69,0,0,
TEL083-000236,2024-02-01,C0116,plus,centro,13,37.56,0,0,
TEL083-000237,2024-02-01,C0117,total,sur,61,47.58,0,0,
TEL083-000238,2024-02-01,C0118,esencial,norte,15,13.4,0,0,
TEL083-000239,2024-02-01,C0119,plus,sur,47,31.95,0,0,
TEL083-000240,2024-02-01,C0120,total,norte,85,48.05,0,1,precio
TEL083-000241,2024-03-03,C0001,esencial,norte,9,7.83,0,0,
TEL083-000242,2024-03-03,C0002,plus,norte,10,14.49,0,0,
TEL083-000243,2024-03-03,C0003,total,sur,33,46.04,1,0,
TEL083-000244,2024-03-03,C0004,esencial,norte,82,11.41,0,0,
TEL083-000245,2024-03-03,C0005,plus,sur,19,25.86,2,0,
TEL083-000246,2024-03-03,C0006,total,norte,4,56.12,2,0,
TEL083-000247,2024-03-03,C0007,esencial,centro,77,15.82,0,0,
TEL083-000248,2024-03-03,C0008,plus,norte,72,29.06,1,0,
TEL083-000249,2024-03-03,C0009,total,sur,45,48.62,0,1,mudanza
TEL083-000250,2024-03-03,C0010,esencial,sur,89,,1,0,
TEL083-000251,2024-03-03,C0011,plus,norte,91,47.56,0,0,
TEL083-000252,2024-03-03,C0012,total,sur,14,60.02,0,0,
TEL083-000253,2024-03-03,C0013,esencial,norte,7,2.7,1,0,
TEL083-000254,2024-03-03,C0014,plus,centro,72,32.66,0,0,
TEL083-000255,2024-03-03,C0015,total,centro,92,36.39,0,0,
TEL083-000256,2024-03-03,C0016,esencial,sur,53,19.53,0,0,
TEL083-000257,2024-03-03,C0017,plus,sur,62,25.89,0,0,
TEL083-000258,2024-03-03,C0018,total,sur,16,42.86,0,1,servicio
TEL083-000259,2024-03-03,C0019,esencial,norte,37,21.58,0,0,
TEL083-000260,2024-03-03,C0020,plus,sur,75,25.42,1,0,
TEL083-000261,2024-03-03,C0021,total,sur,15,29.09,2,0,
TEL083-000262,2024-03-03,C0022,esencial,centro,92,13.95,0,0,
TEL083-000263,2024-03-03,C0023,plus,centro,52,33.51,0,0,
TEL083-000264,2024-03-03,C0024,total,sur,91,55.03,0,0,
TEL083-000265,2024-03-03,C0025,esencial,centro,31,20.7,1,1,servicio
TEL083-000266,2024-03-03,C0026,plus,sur,58,28.95,1,0,
TEL083-000267,2024-03-03,C0027,total,centro,15,59.81,0,0,
TEL083-000268,2024-03-03,C0028,esencial,norte,52,5.17,3,0,
TEL083-000269,2024-03-03,C0029,plus,centro,39,44.16,1,0,
TEL083-000270,2024-03-03,C0030,total,norte,44,41.51,0,0,
TEL083-000271,2024-03-03,C0031,esencial,centro,12,6.89,2,0,
TEL083-000272,2024-03-03,C0032,plus,norte,34,44.51,0,1,servicio
TEL083-000273,2024-03-03,C0033,total,sur,91,62.69,0,0,
TEL083-000274,2024-03-03,C0034,esencial,norte,71,23.54,0,0,
TEL083-000275,2024-03-03,C0035,plus,sur,83,14.64,1,0,
TEL083-000276,2024-03-03,C0036,total,norte,53,40.77,0,0,
TEL083-000277,2024-03-03,C0037,esencial,norte,35,16.64,0,0,
TEL083-000278,2024-03-03,C0038,plus,centro,39,18.01,2,1,mudanza
TEL083-000279,2024-03-03,C0039,total,norte,83,49.74,0,1,precio
TEL083-000280,2024-03-03,C0040,esencial,norte,76,16.4,0,0,
TEL083-000281,2024-03-03,C0041,plus,norte,75,37.72,0,0,
TEL083-000282,2024-03-03,C0042,total,norte,24,46.87,2,0,
TEL083-000283,2024-03-03,C0043,esencial,centro,9,17.94,1,0,
TEL083-000284,2024-03-03,C0044,plus,centro,92,39.4,0,0,
TEL083-000285,2024-03-03,C0045,total,norte,54,49.15,1,0,
TEL083-000286,2024-03-03,C0046,esencial,norte,15,0,1,0,
TEL083-000287,2024-03-03,C0047,plus,centro,64,33.21,0,0,
TEL083-000288,2024-03-03,C0048,total,sur,64,49.91,0,0,
TEL083-000289,2024-03-03,C0049,esencial,centro,88,0,1,0,
TEL083-000290,2024-03-03,C0050,plus,norte,36,28.19,0,1,servicio
TEL083-000291,2024-03-03,C0051,total,centro,71,51.08,1,0,
TEL083-000292,2024-03-03,C0052, ESENCIAL ,norte,87,0,0,0,
TEL083-000293,2024-03-03,C0053,plus,centro,49,35.52,2,0,
TEL083-000294,2024-03-03,C0054,total,sur,50,67.25,1,0,
TEL083-000295,2024-03-03,C0055,esencial,norte,34,17.62,1,0,
TEL083-000296,2024-03-03,C0056,plus,centro,66,39.27,3,1,precio
TEL083-000297,2024-03-03,C0057,total,sur,36,54.11,0,0,
TEL083-000298,2024-03-03,C0058,esencial,centro,56,9.09,4,0,
TEL083-000299,2024-03-03,C0059,plus,centro,87,27.86,0,0,
TEL083-000300,2024-03-03,C0060,total,norte,59,58.71,0,0,
TEL083-000301,2024-03-03,C0061,esencial,centro,12,21.64,2,0,
TEL083-000302,2024-03-03,C0062,plus,centro,34,23.45,0,0,
TEL083-000303,2024-03-03,C0063,total,centro,5,56.99,0,0,
TEL083-000304,2024-03-03,C0064,esencial,centro,84,14.94,3,0,
TEL083-000305,2024-03-03,C0065,plus,centro,8,37.14,2,0,
TEL083-000306,2024-03-03,C0066,total,sur,44,54.1,0,0,
TEL083-000307,2024-03-03,C0067,esencial,sur,66,7.75,1,0,
TEL083-000308,2024-03-03,C0068,plus,norte,28,38.57,0,0,
TEL083-000309,2024-03-03,C0069,total,sur,50,54.21,2,0,
TEL083-000310,2024-03-03,C0070,esencial,centro,4,6.79,1,1,mudanza
TEL083-000311,2024-03-03,C0071,plus,centro,70,27.64,0,0,
TEL083-000312,2024-03-03,C0072,total,norte,29,40.5,3,0,
TEL083-000313,2024-03-03,C0073,esencial,sur,23,12.34,0,0,
TEL083-000314,2024-03-03,C0074,plus,centro,44,24.4,0,0,
TEL083-000315,2024-03-03,C0075,total,sur,54,49.88,0,0,
TEL083-000316,2024-03-03,C0076,esencial,centro,47,18.75,1,0,
TEL083-000317,2024-03-03,C0077,plus,sur,29,29.37,1,0,
TEL083-000318,2024-03-03,C0078,total,centro,71,57.91,0,0,
TEL083-000319,2024-03-03,C0079,esencial,sur,79,5.63,0,0,
TEL083-000320,2024-03-03,C0080,plus,sur,74,28.54,2,0,
TEL083-000321,2024-03-03,C0081,total,norte,21,35.76,0,0,
TEL083-000322,2024-03-03,C0082,esencial,centro,28,9.34,3,0,
TEL083-000323,2024-03-03,C0083,plus,centro,32,40.95,1,0,
TEL083-000324,2024-03-03,C0084,total,norte,20,63.46,0,0,
TEL083-000325,2024-03-03,C0085,esencial,centro,39,6.77,0,0,
TEL083-000326,2024-03-03,C0086,plus,norte,67,17.61,0,0,
TEL083-000327,2024-03-03,C0087,total,centro,48,54.13,2,0,
TEL083-000328,2024-03-03,C0088,esencial,norte,12,5.81,0,0,
TEL083-000329,2024-03-03,C0089,plus,sur,33,35.99,0,0,
TEL083-000330,2024-03-03,C0090,total,sur,34,42.94,0,0,
TEL083-000331,2024-03-03,C0091,esencial,norte,54,18.02,2,0,
TEL083-000332,2024-03-03,C0092,plus,sur,30,29.89,1,1,precio
TEL083-000333,2024-03-03,C0093,total,centro,55,,1,0,
TEL083-000334,2024-03-03,C0094,esencial,norte,36,0,0,0,
TEL083-000335,2024-03-03,C0095,plus,norte,77,27.51,1,0,
TEL083-000336,2024-03-03,C0096,total,sur,69,51.75,0,0,
TEL083-000337,2024-03-03,C0097,esencial,norte,22,19.51,0,1,precio
TEL083-000338,2024-03-03,C0098,plus,centro,22,33.88,1,0,
TEL083-000339,2024-03-03,C0099,total,sur,77,51.62,0,0,
TEL083-000340,2024-03-03,C0100,esencial,norte,6,24.14,0,0,
TEL083-000341,2024-03-03,C0101,plus,sur,21,22.32,3,0,
TEL083-000342,2024-03-03,C0102,total,centro,70,51.85,0,0,
TEL083-000343,2024-03-03,C0103,esencial,sur,42,5.58,0,0,
TEL083-000344,2024-03-03,C0104,plus,centro,12,30.92,0,0,
TEL083-000345,2024-03-03,C0105,total,norte,17,37.39,0,0,
TEL083-000346,2024-03-03,C0106,esencial,centro,55,0,0,0,
TEL083-000347,2024-03-03,C0107,plus,centro,7,36.88,1,1,precio
TEL083-000348,2024-03-03,C0108,total,centro,3,57.15,1,0,
TEL083-000349,2024-03-03,C0109,esencial,sur,67,0,2,1,servicio
TEL083-000350,2024-03-03,C0110,plus,centro,85,28.87,1,0,
TEL083-000351,2024-03-03,C0111,total,norte,25,45.08,0,0,
TEL083-000352,2024-03-03,C0112,esencial,norte,24,14.88,0,0,
TEL083-000353,2024-03-03,C0113,plus,sur,33,49.07,0,0,
TEL083-000354,2024-03-03,C0114,total,norte,22,40.48,0,1,servicio
TEL083-000355,2024-03-03,C0115,esencial,centro,24,17.8,3,0,
TEL083-000356,2024-03-03,C0116,plus,centro,14,22.33,0,0,
TEL083-000357,2024-03-03,C0117,total,sur,62,55.54,4,0,
TEL083-000358,2024-03-03,C0118,esencial,norte,16,5.02,1,0,
TEL083-000359,2024-03-03,C0119,plus,sur,48,16.41,1,0,
TEL083-000360,2024-03-03,C0120,total,norte,86,46.52,0,0,
TEL083-000361,2024-04-03,C0001,esencial,norte,10,1.41,0,0,
TEL083-000362,2024-04-03,C0002,plus,norte,11,28.86,1,0,
TEL083-000363,2024-04-03,C0003,total,sur,34,53.75,0,0,
TEL083-000364,2024-04-03,C0004,esencial,norte,83,22.92,0,0,
TEL083-000365,2024-04-03,C0005,plus,sur,20,33.12,1,1,precio
TEL083-000366,2024-04-03,C0006,total,norte,5,61.17,0,1,servicio
TEL083-000367,2024-04-03,C0007,esencial,centro,78,7.61,2,1,servicio
TEL083-000368,2024-04-03,C0008,plus,norte,73,26.82,2,0,
TEL083-000369,2024-04-03,C0009,total,sur,46,49.4,3,0,
TEL083-000370,2024-04-03,C0010,esencial,sur,90,15.86,0,0,
TEL083-000371,2024-04-03,C0011,plus,norte,92,27.93,0,0,
TEL083-000372,2024-04-03,C0012,total,sur,15,54.99,1,0,
TEL083-000373,2024-04-03,C0013,esencial,norte,8,15.26,2,1,mudanza
TEL083-000374,2024-04-03,C0014,plus,centro,73,32.82,0,0,
TEL083-000375,2024-04-03,C0015,total,centro,93,46.47,2,0,
TEL083-000376,2024-04-03,C0016,esencial,sur,54,25.06,2,0,
TEL083-000377,2024-04-03,C0017,plus,sur,63,25.86,0,0,
TEL083-000378,2024-04-03,C0018,total,sur,17,43.36,1,0,
TEL083-000379,2024-04-03,C0019,esencial,norte,38,0.32,0,0,
TEL083-000380,2024-04-03,C0020,plus,sur,76,36.82,0,0,
TEL083-000381,2024-04-03,C0021,total,sur,16,52.01,0,0,
TEL083-000382,2024-04-03,C0022,esencial,centro,93,33.16,2,0,
TEL083-000383,2024-04-03,C0023,plus,centro,53,13.67,2,0,
